candidate,seed,official_score
Candidate_1_CurrentWinner,20284,289.93042898499857
Candidate_1_CurrentWinner,20285,218.34729277332542
Candidate_1_CurrentWinner,20286,223.7898674709902
Candidate_1_CurrentWinner,20287,255.93485185430438
Candidate_1_CurrentWinner,20288,110.67786017415888
Candidate_1_CurrentWinner,20289,212.16084600604515
Candidate_1_CurrentWinner,20290,322.8212357222641
Candidate_1_CurrentWinner,20291,236.4087790765906
Candidate_1_CurrentWinner,20292,328.4965277664885
Candidate_1_CurrentWinner,20293,212.8664474276251
Candidate_1_CurrentWinner,20294,169.60481541049776
Candidate_1_CurrentWinner,20295,276.36840376558973
Candidate_1_CurrentWinner,20296,176.8003525884718
Candidate_1_CurrentWinner,20297,167.08093996353517
Candidate_1_CurrentWinner,20298,175.72774184411978
Candidate_1_CurrentWinner,20299,286.1262790544998
Candidate_1_CurrentWinner,20300,189.82154066225027
Candidate_1_CurrentWinner,20301,251.91910064591167
Candidate_1_CurrentWinner,20302,150.72495240777033
Candidate_1_CurrentWinner,20303,163.3104269317935
Candidate_1_CurrentWinner,20304,280.0359651573122
Candidate_1_CurrentWinner,20305,240.8745962447394
Candidate_1_CurrentWinner,20306,223.25338625220473
Candidate_1_CurrentWinner,20307,311.45642454932675
Candidate_1_CurrentWinner,20308,227.67365313198852
Candidate_1_CurrentWinner,20309,211.52203773678215
Candidate_1_CurrentWinner,20310,150.47370622728673
Candidate_1_CurrentWinner,20311,385.3245438424386
Candidate_1_CurrentWinner,20312,274.20285878626856
Candidate_1_CurrentWinner,20313,220.66031999199103
Candidate_1_CurrentWinner,20314,218.59469006297581
Candidate_1_CurrentWinner,20315,198.12685128475135
Candidate_1_CurrentWinner,20316,195.20613607031936
Candidate_1_CurrentWinner,20317,206.31561029189947
Candidate_1_CurrentWinner,20318,126.02997872912613
Candidate_1_CurrentWinner,20319,262.0691208512153
Candidate_1_CurrentWinner,20320,391.919793949627
Candidate_1_CurrentWinner,20321,172.96396161963662
Candidate_1_CurrentWinner,20322,175.25842075444444
Candidate_1_CurrentWinner,20323,317.75024972017286
Candidate_1_CurrentWinner,20324,230.65097538870762
Candidate_1_CurrentWinner,20325,275.18700397194164
Candidate_1_CurrentWinner,20326,207.1289362002055
Candidate_1_CurrentWinner,20327,252.2840984513266
Candidate_1_CurrentWinner,20328,178.52987627285668
Candidate_1_CurrentWinner,20329,376.8166944929583
Candidate_1_CurrentWinner,20330,268.05430870663434
Candidate_1_CurrentWinner,20331,203.8724485222149
Candidate_1_CurrentWinner,20332,251.75960858523587
Candidate_1_CurrentWinner,20333,181.76616145764783
Candidate_1_CurrentWinner,20334,273.8361366818012
Candidate_1_CurrentWinner,20335,216.7195697376212
Candidate_1_CurrentWinner,20336,243.27718718034595
Candidate_1_CurrentWinner,20337,292.8929996387777
Candidate_1_CurrentWinner,20338,201.5194053011679
Candidate_1_CurrentWinner,20339,210.4149376052505
Candidate_1_CurrentWinner,20340,150.06555352492995
Candidate_1_CurrentWinner,20341,377.67379505005584
Candidate_1_CurrentWinner,20342,241.98237712222456
Candidate_1_CurrentWinner,20343,176.32952611509683
Candidate_1_CurrentWinner,20344,257.0261676878231
Candidate_1_CurrentWinner,20345,119.18240703635261
Candidate_1_CurrentWinner,20346,181.9497060700818
Candidate_1_CurrentWinner,20347,207.84490639422586
Candidate_1_CurrentWinner,20348,174.8361163018044
Candidate_1_CurrentWinner,20349,233.79942178434547
Candidate_1_CurrentWinner,20350,268.6965902608572
Candidate_1_CurrentWinner,20351,183.56010055947442
Candidate_1_CurrentWinner,20352,192.60790313561003
Candidate_1_CurrentWinner,20353,130.92424774927755
Candidate_1_CurrentWinner,20354,299.3337674187888
Candidate_1_CurrentWinner,20355,111.24320951008146
Candidate_1_CurrentWinner,20356,177.67909469337016
Candidate_1_CurrentWinner,20357,172.2734283994484
Candidate_1_CurrentWinner,20358,258.5058586434394
Candidate_1_CurrentWinner,20359,180.42516826476432
Candidate_1_CurrentWinner,20360,111.97847164521426
Candidate_1_CurrentWinner,20361,179.05887926722525
Candidate_1_CurrentWinner,20362,166.8376436250212
Candidate_1_CurrentWinner,20363,168.86664900952061
Candidate_1_CurrentWinner,20364,103.76111704434972
Candidate_1_CurrentWinner,20365,316.0669452849157
Candidate_1_CurrentWinner,20366,135.69280694168177
Candidate_1_CurrentWinner,20367,176.33674821103676
Candidate_1_CurrentWinner,20368,226.2246371632716
Candidate_1_CurrentWinner,20369,294.3749992771417
Candidate_1_CurrentWinner,20370,188.19241213646234
Candidate_1_CurrentWinner,20371,185.5137904696002
Candidate_1_CurrentWinner,20372,221.88220654953923
Candidate_1_CurrentWinner,20373,235.24982234660519
Candidate_1_CurrentWinner,20374,210.46855066463755
Candidate_1_CurrentWinner,20375,178.48024220745413
Candidate_1_CurrentWinner,20376,164.9810478705778
Candidate_1_CurrentWinner,20377,252.27305900910466
Candidate_1_CurrentWinner,20378,149.1926862702676
Candidate_1_CurrentWinner,20379,285.9008160833078
Candidate_1_CurrentWinner,20380,204.25753182518798
Candidate_1_CurrentWinner,20381,176.42685717146182
Candidate_1_CurrentWinner,20382,188.2230651728936
Candidate_1_CurrentWinner,20383,128.88697609994136
Candidate_1_CurrentWinner,20384,127.98893009439405
Candidate_1_CurrentWinner,20385,190.61282798467244
Candidate_1_CurrentWinner,20386,189.5070115689329
Candidate_1_CurrentWinner,20387,206.27973586999852
Candidate_1_CurrentWinner,20388,106.89216709950283
Candidate_1_CurrentWinner,20389,185.059186816283
Candidate_1_CurrentWinner,20390,271.9113882929727
Candidate_1_CurrentWinner,20391,98.38796283816937
Candidate_1_CurrentWinner,20392,166.42003707386112
Candidate_1_CurrentWinner,20393,282.64993841323627
Candidate_1_CurrentWinner,20394,171.06995983344896
Candidate_1_CurrentWinner,20395,144.32728417269627
Candidate_1_CurrentWinner,20396,156.23375894595128
Candidate_1_CurrentWinner,20397,168.0061711402439
Candidate_1_CurrentWinner,20398,185.00476819458476
Candidate_1_CurrentWinner,20399,260.72353692733935
Candidate_1_CurrentWinner,20400,77.38541006141503
Candidate_1_CurrentWinner,20401,189.98397074469045
Candidate_1_CurrentWinner,20402,210.72149204599017
Candidate_1_CurrentWinner,20403,305.9482863189071
Candidate_1_CurrentWinner,20404,313.05637484484885
Candidate_1_CurrentWinner,20405,248.5848444054583
Candidate_1_CurrentWinner,20406,272.7455752343891
Candidate_1_CurrentWinner,20407,149.39709895605972
Candidate_1_CurrentWinner,20408,158.2426157928037
