mode,step_index,day,timestamp,submitted_orders,fills,pending_orders_next_step,conversions,total_pnl,orders,stdout
access,2220,-1,222000,5,0,5,0,22993.0,ASH_COATED_OSMIUM:9997@22 | ASH_COATED_OSMIUM:9995@7 | ASH_COATED_OSMIUM:10010@-16 | ASH_COATED_OSMIUM:10012@-5 | INTARIAN_PEPPER_ROOT:11261@-3,
access,2221,-1,222100,6,0,6,0,22369.0,ASH_COATED_OSMIUM:9997@20 | ASH_COATED_OSMIUM:9995@7 | ASH_COATED_OSMIUM:10011@-22 | ASH_COATED_OSMIUM:10013@-7 | INTARIAN_PEPPER_ROOT:11447@-6 | INTARIAN_PEPPER_ROOT:11449@-2,
access,2222,-1,222200,5,0,5,0,23009.0,ASH_COATED_OSMIUM:9998@16 | ASH_COATED_OSMIUM:9996@5 | ASH_COATED_OSMIUM:10010@-23 | ASH_COATED_OSMIUM:10012@-7 | INTARIAN_PEPPER_ROOT:11260@-3,
access,2223,-1,222300,5,0,5,0,23041.0,ASH_COATED_OSMIUM:9997@14 | ASH_COATED_OSMIUM:9995@5 | ASH_COATED_OSMIUM:10013@-22 | ASH_COATED_OSMIUM:10015@-6 | INTARIAN_PEPPER_ROOT:11260@-3,
access,2224,-1,222400,6,0,6,0,22537.0,ASH_COATED_OSMIUM:9994@16 | ASH_COATED_OSMIUM:9992@5 | ASH_COATED_OSMIUM:10012@-15 | ASH_COATED_OSMIUM:10014@-5 | INTARIAN_PEPPER_ROOT:11449@-6 | INTARIAN_PEPPER_ROOT:11451@-2,
access,2225,-1,222500,6,0,6,0,22505.0,ASH_COATED_OSMIUM:9996@14 | ASH_COATED_OSMIUM:9994@5 | ASH_COATED_OSMIUM:10013@-21 | ASH_COATED_OSMIUM:10015@-6 | INTARIAN_PEPPER_ROOT:11449@-6 | INTARIAN_PEPPER_ROOT:11451@-2,
access,2226,-1,222600,6,0,6,0,22529.0,ASH_COATED_OSMIUM:9997@18 | ASH_COATED_OSMIUM:9995@6 | ASH_COATED_OSMIUM:10011@-23 | ASH_COATED_OSMIUM:10013@-7 | INTARIAN_PEPPER_ROOT:11450@-6 | INTARIAN_PEPPER_ROOT:11452@-2,
access,2227,-1,222700,6,0,6,0,22393.0,ASH_COATED_OSMIUM:9998@25 | ASH_COATED_OSMIUM:9996@8 | ASH_COATED_OSMIUM:10004@-25 | ASH_COATED_OSMIUM:10006@-8 | INTARIAN_PEPPER_ROOT:11449@-6 | INTARIAN_PEPPER_ROOT:11451@-2,
access,2228,-1,222800,5,0,5,0,22745.0,ASH_COATED_OSMIUM:9998@25 | ASH_COATED_OSMIUM:9996@7 | ASH_COATED_OSMIUM:10011@-23 | ASH_COATED_OSMIUM:10013@-7 | INTARIAN_PEPPER_ROOT:11448@-8,
access,2229,-1,222900,2,0,2,0,22313.0,ASH_COATED_OSMIUM:10005@-2 | INTARIAN_PEPPER_ROOT:11447@-8,
access,2230,-1,223000,4,0,4,0,22097.0,ASH_COATED_OSMIUM:9996@22 | ASH_COATED_OSMIUM:9994@7 | ASH_COATED_OSMIUM:10010@-21 | ASH_COATED_OSMIUM:10012@-7,
access,2231,-1,223100,6,1,5,0,22672.5,ASH_COATED_OSMIUM:10001@-3 | ASH_COATED_OSMIUM:9998@16 | ASH_COATED_OSMIUM:9996@5 | ASH_COATED_OSMIUM:10011@-23 | ASH_COATED_OSMIUM:10013@-7 | INTARIAN_PEPPER_ROOT:11448@-8,
access,2232,-1,223200,5,0,5,0,22600.0,ASH_COATED_OSMIUM:9997@20 | ASH_COATED_OSMIUM:9995@7 | ASH_COATED_OSMIUM:10011@-22 | ASH_COATED_OSMIUM:10013@-7 | INTARIAN_PEPPER_ROOT:11448@-8,
access,2233,-1,223300,6,0,6,0,22654.5,ASH_COATED_OSMIUM:9998@25 | ASH_COATED_OSMIUM:9996@7 | ASH_COATED_OSMIUM:10011@-23 | ASH_COATED_OSMIUM:10013@-7 | INTARIAN_PEPPER_ROOT:11451@-6 | INTARIAN_PEPPER_ROOT:11453@-2,
access,2234,-1,223400,5,0,5,0,22640.0,ASH_COATED_OSMIUM:9997@22 | ASH_COATED_OSMIUM:9995@7 | ASH_COATED_OSMIUM:10011@-20 | ASH_COATED_OSMIUM:10013@-7 | INTARIAN_PEPPER_ROOT:11449@-8,
access,2235,-1,223500,5,0,5,0,23145.5,ASH_COATED_OSMIUM:9997@23 | ASH_COATED_OSMIUM:9995@7 | ASH_COATED_OSMIUM:10010@-16 | ASH_COATED_OSMIUM:10012@-5 | INTARIAN_PEPPER_ROOT:11262@-3,
access,2236,-1,223600,5,0,5,0,22611.0,ASH_COATED_OSMIUM:9995@18 | ASH_COATED_OSMIUM:9993@6 | ASH_COATED_OSMIUM:10011@-18 | ASH_COATED_OSMIUM:10013@-6 | INTARIAN_PEPPER_ROOT:11449@-8,
access,2237,-1,223700,5,0,5,0,22760.0,ASH_COATED_OSMIUM:9997@20 | ASH_COATED_OSMIUM:9995@7 | ASH_COATED_OSMIUM:10011@-20 | ASH_COATED_OSMIUM:10013@-7 | INTARIAN_PEPPER_ROOT:11450@-8,
access,2238,-1,223800,5,0,5,0,22800.0,ASH_COATED_OSMIUM:9998@22 | ASH_COATED_OSMIUM:9996@7 | ASH_COATED_OSMIUM:10010@-16 | ASH_COATED_OSMIUM:10012@-5 | INTARIAN_PEPPER_ROOT:11450@-8,
access,2239,-1,223900,7,2,5,0,22804.0,ASH_COATED_OSMIUM:10006@-2 | ASH_COATED_OSMIUM:10006@-5 | ASH_COATED_OSMIUM:9997@16 | ASH_COATED_OSMIUM:9995@5 | ASH_COATED_OSMIUM:10011@-25 | ASH_COATED_OSMIUM:10013@-7 | INTARIAN_PEPPER_ROOT:11450@-8,
access,2240,-1,224000,6,0,6,0,22723.0,ASH_COATED_OSMIUM:9997@23 | ASH_COATED_OSMIUM:9995@7 | ASH_COATED_OSMIUM:10010@-25 | ASH_COATED_OSMIUM:10012@-7 | INTARIAN_PEPPER_ROOT:11453@-6 | INTARIAN_PEPPER_ROOT:11455@-2,
access,2241,-1,224100,5,0,5,0,22727.0,ASH_COATED_OSMIUM:9999@22 | ASH_COATED_OSMIUM:9997@7 | ASH_COATED_OSMIUM:10012@-16 | ASH_COATED_OSMIUM:10014@-5 | INTARIAN_PEPPER_ROOT:11450@-8,
access,2242,-1,224200,5,0,5,0,22716.0,ASH_COATED_OSMIUM:9998@20 | ASH_COATED_OSMIUM:9996@7 | ASH_COATED_OSMIUM:10012@-22 | ASH_COATED_OSMIUM:10014@-7 | INTARIAN_PEPPER_ROOT:11450@-8,
access,2243,-1,224300,5,0,5,0,22705.0,ASH_COATED_OSMIUM:9995@20 | ASH_COATED_OSMIUM:9993@6 | ASH_COATED_OSMIUM:10014@-20 | ASH_COATED_OSMIUM:10016@-6 | INTARIAN_PEPPER_ROOT:11450@-8,
access,2244,-1,224400,5,0,5,0,22682.0,ASH_COATED_OSMIUM:9995@27 | ASH_COATED_OSMIUM:9993@7 | ASH_COATED_OSMIUM:10002@-18 | ASH_COATED_OSMIUM:10004@-6 | INTARIAN_PEPPER_ROOT:11451@-8,
access,2245,-1,224500,6,0,6,0,22694.0,ASH_COATED_OSMIUM:9997@22 | ASH_COATED_OSMIUM:9995@7 | ASH_COATED_OSMIUM:10011@-20 | ASH_COATED_OSMIUM:10013@-7 | INTARIAN_PEPPER_ROOT:11453@-6 | INTARIAN_PEPPER_ROOT:11455@-2,
access,2246,-1,224600,5,0,5,0,22683.0,ASH_COATED_OSMIUM:9997@25 | ASH_COATED_OSMIUM:9995@7 | ASH_COATED_OSMIUM:10010@-23 | ASH_COATED_OSMIUM:10012@-7 | INTARIAN_PEPPER_ROOT:11451@-8,
access,2247,-1,224700,5,0,5,0,22843.0,ASH_COATED_OSMIUM:9997@16 | ASH_COATED_OSMIUM:9995@5 | ASH_COATED_OSMIUM:10010@-23 | ASH_COATED_OSMIUM:10012@-7 | INTARIAN_PEPPER_ROOT:11452@-8,
access,2248,-1,224800,5,0,5,0,22850.0,ASH_COATED_OSMIUM:9998@22 | ASH_COATED_OSMIUM:9996@6 | ASH_COATED_OSMIUM:10011@-24 | ASH_COATED_OSMIUM:10013@-7 | INTARIAN_PEPPER_ROOT:11452@-8,
access,2249,-1,224900,3,0,3,0,22760.0,ASH_COATED_OSMIUM:10006@-2 | ASH_COATED_OSMIUM:9998@2 | INTARIAN_PEPPER_ROOT:11452@-8,
access,2250,-1,225000,5,0,5,0,22844.0,ASH_COATED_OSMIUM:9997@20 | ASH_COATED_OSMIUM:9995@6 | ASH_COATED_OSMIUM:10011@-19 | ASH_COATED_OSMIUM:10013@-6 | INTARIAN_PEPPER_ROOT:11452@-8,
access,2251,-1,225100,5,0,5,0,22856.0,ASH_COATED_OSMIUM:9998@23 | ASH_COATED_OSMIUM:9996@7 | ASH_COATED_OSMIUM:10012@-23 | ASH_COATED_OSMIUM:10014@-7 | INTARIAN_PEPPER_ROOT:11452@-8,
access,2252,-1,225200,6,0,6,0,22804.0,ASH_COATED_OSMIUM:9996@20 | ASH_COATED_OSMIUM:9994@6 | ASH_COATED_OSMIUM:10012@-20 | ASH_COATED_OSMIUM:10014@-6 | INTARIAN_PEPPER_ROOT:11454@-6 | INTARIAN_PEPPER_ROOT:11456@-2,
access,2253,-1,225300,5,0,5,0,22976.0,ASH_COATED_OSMIUM:9998@20 | ASH_COATED_OSMIUM:9996@7 | ASH_COATED_OSMIUM:10012@-21 | ASH_COATED_OSMIUM:10014@-7 | INTARIAN_PEPPER_ROOT:11453@-8,
access,2254,-1,225400,5,0,5,0,22896.0,ASH_COATED_OSMIUM:9998@23 | ASH_COATED_OSMIUM:9996@7 | ASH_COATED_OSMIUM:10012@-24 | ASH_COATED_OSMIUM:10014@-7 | INTARIAN_PEPPER_ROOT:11453@-8,
access,2255,-1,225500,5,0,5,0,22844.0,ASH_COATED_OSMIUM:9997@25 | ASH_COATED_OSMIUM:9995@7 | ASH_COATED_OSMIUM:10011@-23 | ASH_COATED_OSMIUM:10013@-7 | INTARIAN_PEPPER_ROOT:11453@-8,
access,2256,-1,225600,5,0,5,0,22896.0,ASH_COATED_OSMIUM:9998@22 | ASH_COATED_OSMIUM:9996@7 | ASH_COATED_OSMIUM:10012@-20 | ASH_COATED_OSMIUM:10014@-7 | INTARIAN_PEPPER_ROOT:11453@-8,
access,2257,-1,225700,3,0,3,0,22852.0,ASH_COATED_OSMIUM:10006@-2 | ASH_COATED_OSMIUM:9999@2 | INTARIAN_PEPPER_ROOT:11453@-8,
access,2258,-1,225800,6,0,6,0,22822.0,ASH_COATED_OSMIUM:9999@22 | ASH_COATED_OSMIUM:9997@7 | ASH_COATED_OSMIUM:10012@-21 | ASH_COATED_OSMIUM:10014@-7 | INTARIAN_PEPPER_ROOT:11455@-6 | INTARIAN_PEPPER_ROOT:11457@-2,
access,2259,-1,225900,5,0,5,0,22976.0,ASH_COATED_OSMIUM:9998@20 | ASH_COATED_OSMIUM:9996@7 | ASH_COATED_OSMIUM:10012@-22 | ASH_COATED_OSMIUM:10014@-7 | INTARIAN_PEPPER_ROOT:11454@-8,
access,2260,-1,226000,8,2,6,0,22887.5,ASH_COATED_OSMIUM:10002@-2 | ASH_COATED_OSMIUM:10002@-5 | ASH_COATED_OSMIUM:9998@16 | ASH_COATED_OSMIUM:9996@5 | ASH_COATED_OSMIUM:10012@-24 | ASH_COATED_OSMIUM:10014@-7 | INTARIAN_PEPPER_ROOT:11456@-6 | INTARIAN_PEPPER_ROOT:11458@-2,
access,2261,-1,226100,5,0,5,0,22912.5,ASH_COATED_OSMIUM:9998@25 | ASH_COATED_OSMIUM:9996@7 | ASH_COATED_OSMIUM:10011@-23 | ASH_COATED_OSMIUM:10013@-7 | INTARIAN_PEPPER_ROOT:11454@-8,
access,2262,-1,226200,5,0,5,0,22997.0,ASH_COATED_OSMIUM:9998@20 | ASH_COATED_OSMIUM:9996@7 | ASH_COATED_OSMIUM:10012@-22 | ASH_COATED_OSMIUM:10014@-7 | INTARIAN_PEPPER_ROOT:11454@-8,
access,2263,-1,226300,6,0,6,0,22997.0,ASH_COATED_OSMIUM:9998@23 | ASH_COATED_OSMIUM:9996@7 | ASH_COATED_OSMIUM:10012@-23 | ASH_COATED_OSMIUM:10014@-7 | INTARIAN_PEPPER_ROOT:11457@-6 | INTARIAN_PEPPER_ROOT:11459@-2,
access,2264,-1,226400,5,0,5,0,23008.0,ASH_COATED_OSMIUM:9998@14 | ASH_COATED_OSMIUM:9996@5 | ASH_COATED_OSMIUM:10014@-19 | ASH_COATED_OSMIUM:10016@-6 | INTARIAN_PEPPER_ROOT:11455@-8,
access,2265,-1,226500,5,0,5,0,22986.0,ASH_COATED_OSMIUM:9997@23 | ASH_COATED_OSMIUM:9995@7 | ASH_COATED_OSMIUM:10011@-23 | ASH_COATED_OSMIUM:10013@-7 | INTARIAN_PEPPER_ROOT:11455@-8,
access,2266,-1,226600,6,0,6,0,23020.5,ASH_COATED_OSMIUM:9997@16 | ASH_COATED_OSMIUM:9995@5 | ASH_COATED_OSMIUM:10010@-23 | ASH_COATED_OSMIUM:10012@-7 | INTARIAN_PEPPER_ROOT:11457@-6 | INTARIAN_PEPPER_ROOT:11459@-2,
access,2267,-1,226700,5,0,5,0,23048.0,ASH_COATED_OSMIUM:9998@14 | ASH_COATED_OSMIUM:9996@5 | ASH_COATED_OSMIUM:10014@-22 | ASH_COATED_OSMIUM:10016@-6 | INTARIAN_PEPPER_ROOT:11455@-8,
access,2268,-1,226800,5,0,5,0,23037.0,ASH_COATED_OSMIUM:9998@18 | ASH_COATED_OSMIUM:9996@6 | ASH_COATED_OSMIUM:10012@-23 | ASH_COATED_OSMIUM:10014@-7 | INTARIAN_PEPPER_ROOT:11456@-8,
access,2269,-1,226900,5,0,5,0,23042.5,ASH_COATED_OSMIUM:9999@21 | ASH_COATED_OSMIUM:9997@7 | ASH_COATED_OSMIUM:10012@-16 | ASH_COATED_OSMIUM:10014@-5 | INTARIAN_PEPPER_ROOT:11456@-8,
access,2270,-1,227000,5,0,5,0,23042.5,ASH_COATED_OSMIUM:9999@25 | ASH_COATED_OSMIUM:9997@7 | ASH_COATED_OSMIUM:10012@-23 | ASH_COATED_OSMIUM:10014@-7 | INTARIAN_PEPPER_ROOT:11456@-8,
access,2271,-1,227100,5,0,5,0,22878.5,ASH_COATED_OSMIUM:9998@24 | ASH_COATED_OSMIUM:9996@7 | ASH_COATED_OSMIUM:10005@-16 | ASH_COATED_OSMIUM:10007@-5 | INTARIAN_PEPPER_ROOT:11455@-8,
access,2272,-1,227200,6,0,6,0,22928.0,ASH_COATED_OSMIUM:9998@20 | ASH_COATED_OSMIUM:9996@6 | ASH_COATED_OSMIUM:10014@-20 | ASH_COATED_OSMIUM:10016@-6 | INTARIAN_PEPPER_ROOT:11458@-6 | INTARIAN_PEPPER_ROOT:11460@-2,
access,2273,-1,227300,5,0,5,0,23031.5,ASH_COATED_OSMIUM:9998@25 | ASH_COATED_OSMIUM:9996@7 | ASH_COATED_OSMIUM:10011@-23 | ASH_COATED_OSMIUM:10013@-7 | INTARIAN_PEPPER_ROOT:11456@-8,
access,2274,-1,227400,5,0,5,0,23060.5,ASH_COATED_OSMIUM:9997@25 | ASH_COATED_OSMIUM:9995@7 | ASH_COATED_OSMIUM:10010@-16 | ASH_COATED_OSMIUM:10012@-5 | INTARIAN_PEPPER_ROOT:11457@-8,
access,2275,-1,227500,5,0,5,0,23106.0,ASH_COATED_OSMIUM:9997@23 | ASH_COATED_OSMIUM:9995@7 | ASH_COATED_OSMIUM:10011@-23 | ASH_COATED_OSMIUM:10013@-7 | INTARIAN_PEPPER_ROOT:11457@-8,
access,2276,-1,227600,6,0,6,0,23045.0,ASH_COATED_OSMIUM:9998@23 | ASH_COATED_OSMIUM:9996@7 | ASH_COATED_OSMIUM:10013@-23 | ASH_COATED_OSMIUM:10015@-7 | INTARIAN_PEPPER_ROOT:11459@-6 | INTARIAN_PEPPER_ROOT:11461@-2,
access,2277,-1,227700,5,0,5,0,23117.0,ASH_COATED_OSMIUM:9995@23 | ASH_COATED_OSMIUM:9993@7 | ASH_COATED_OSMIUM:10010@-16 | ASH_COATED_OSMIUM:10012@-5 | INTARIAN_PEPPER_ROOT:11457@-8,
access,2278,-1,227800,5,0,5,0,23189.0,ASH_COATED_OSMIUM:9998@23 | ASH_COATED_OSMIUM:9996@7 | ASH_COATED_OSMIUM:10011@-26 | ASH_COATED_OSMIUM:10013@-7 | INTARIAN_PEPPER_ROOT:11457@-8,
access,2279,-1,227900,4,0,4,0,22621.0,ASH_COATED_OSMIUM:9994@20 | ASH_COATED_OSMIUM:9992@7 | ASH_COATED_OSMIUM:10009@-20 | ASH_COATED_OSMIUM:10011@-7,
access,2280,-1,228000,6,0,6,0,23005.0,ASH_COATED_OSMIUM:9996@21 | ASH_COATED_OSMIUM:9994@7 | ASH_COATED_OSMIUM:10010@-20 | ASH_COATED_OSMIUM:10012@-7 | INTARIAN_PEPPER_ROOT:11460@-6 | INTARIAN_PEPPER_ROOT:11462@-2,
access,2281,-1,228100,6,0,6,0,22997.0,ASH_COATED_OSMIUM:9995@22 | ASH_COATED_OSMIUM:9993@7 | ASH_COATED_OSMIUM:10010@-16 | ASH_COATED_OSMIUM:10012@-5 | INTARIAN_PEPPER_ROOT:11460@-6 | INTARIAN_PEPPER_ROOT:11462@-2,
access,2282,-1,228200,5,0,5,0,23133.0,ASH_COATED_OSMIUM:9997@24 | ASH_COATED_OSMIUM:9995@7 | ASH_COATED_OSMIUM:10010@-23 | ASH_COATED_OSMIUM:10012@-7 | INTARIAN_PEPPER_ROOT:11458@-8,
access,2283,-1,228300,7,2,5,0,23162.0,ASH_COATED_OSMIUM:10004@-2 | ASH_COATED_OSMIUM:10004@-7 | ASH_COATED_OSMIUM:9993@16 | ASH_COATED_OSMIUM:9991@5 | ASH_COATED_OSMIUM:10009@-25 | ASH_COATED_OSMIUM:10011@-7 | INTARIAN_PEPPER_ROOT:11458@-8,
access,2284,-1,228400,5,0,5,0,23127.0,ASH_COATED_OSMIUM:9995@22 | ASH_COATED_OSMIUM:9993@7 | ASH_COATED_OSMIUM:10009@-20 | ASH_COATED_OSMIUM:10011@-7 | INTARIAN_PEPPER_ROOT:11458@-8,
access,2285,-1,228500,6,0,6,0,23087.0,ASH_COATED_OSMIUM:9995@20 | ASH_COATED_OSMIUM:9993@7 | ASH_COATED_OSMIUM:10009@-22 | ASH_COATED_OSMIUM:10011@-7 | INTARIAN_PEPPER_ROOT:11461@-6 | INTARIAN_PEPPER_ROOT:11463@-2,
access,2286,-1,228600,6,0,6,0,23090.5,ASH_COATED_OSMIUM:9996@25 | ASH_COATED_OSMIUM:9994@8 | ASH_COATED_OSMIUM:10009@-27 | ASH_COATED_OSMIUM:10011@-8 | INTARIAN_PEPPER_ROOT:11461@-6 | INTARIAN_PEPPER_ROOT:11463@-2,
access,2287,-1,228700,4,0,4,0,22723.5,ASH_COATED_OSMIUM:9995@22 | ASH_COATED_OSMIUM:9993@7 | ASH_COATED_OSMIUM:10008@-16 | ASH_COATED_OSMIUM:10010@-5,
access,2288,-1,228800,6,0,6,0,22996.5,ASH_COATED_OSMIUM:9994@27 | ASH_COATED_OSMIUM:9992@7 | ASH_COATED_OSMIUM:10007@-23 | ASH_COATED_OSMIUM:10009@-7 | INTARIAN_PEPPER_ROOT:11461@-6 | INTARIAN_PEPPER_ROOT:11463@-2,
access,2289,-1,228900,5,0,5,0,23920.0,ASH_COATED_OSMIUM:9994@25 | ASH_COATED_OSMIUM:9992@7 | ASH_COATED_OSMIUM:10008@-23 | ASH_COATED_OSMIUM:10010@-7 | INTARIAN_PEPPER_ROOT:11270@-3,
access,2290,-1,229000,5,0,5,0,23196.5,ASH_COATED_OSMIUM:9994@25 | ASH_COATED_OSMIUM:9992@8 | ASH_COATED_OSMIUM:10007@-27 | ASH_COATED_OSMIUM:10009@-8 | INTARIAN_PEPPER_ROOT:11460@-8,
access,2291,-1,229100,6,0,6,0,23087.0,ASH_COATED_OSMIUM:9995@20 | ASH_COATED_OSMIUM:9993@7 | ASH_COATED_OSMIUM:10009@-22 | ASH_COATED_OSMIUM:10011@-7 | INTARIAN_PEPPER_ROOT:11462@-6 | INTARIAN_PEPPER_ROOT:11464@-2,
access,2292,-1,229200,5,0,5,0,23175.5,ASH_COATED_OSMIUM:9993@27 | ASH_COATED_OSMIUM:9991@7 | ASH_COATED_OSMIUM:10002@-18 | ASH_COATED_OSMIUM:10004@-6 | INTARIAN_PEPPER_ROOT:11460@-8,
access,2293,-1,229300,6,0,6,0,23090.5,ASH_COATED_OSMIUM:9993@20 | ASH_COATED_OSMIUM:9991@6 | ASH_COATED_OSMIUM:10012@-20 | ASH_COATED_OSMIUM:10014@-6 | INTARIAN_PEPPER_ROOT:11462@-6 | INTARIAN_PEPPER_ROOT:11464@-2,
access,2294,-1,229400,6,0,6,0,22774.0,ASH_COATED_OSMIUM:9997@18 | ASH_COATED_OSMIUM:9995@6 | ASH_COATED_OSMIUM:10009@-28 | ASH_COATED_OSMIUM:10011@-7 | INTARIAN_PEPPER_ROOT:11460@-6 | INTARIAN_PEPPER_ROOT:11462@-2,
access,2295,-1,229500,5,0,5,0,23238.5,ASH_COATED_OSMIUM:10000@18 | ASH_COATED_OSMIUM:9998@6 | ASH_COATED_OSMIUM:10012@-28 | ASH_COATED_OSMIUM:10014@-7 | INTARIAN_PEPPER_ROOT:11460@-8,
access,2296,-1,229600,5,0,5,0,23374.0,ASH_COATED_OSMIUM:9996@18 | ASH_COATED_OSMIUM:9994@6 | ASH_COATED_OSMIUM:10010@-23 | ASH_COATED_OSMIUM:10012@-7 | INTARIAN_PEPPER_ROOT:11461@-8,
access,2297,-1,229700,5,0,5,0,23450.5,ASH_COATED_OSMIUM:9996@27 | ASH_COATED_OSMIUM:9994@8 | ASH_COATED_OSMIUM:10009@-25 | ASH_COATED_OSMIUM:10011@-8 | INTARIAN_PEPPER_ROOT:11462@-8,
access,2298,-1,229800,5,0,5,0,23283.5,ASH_COATED_OSMIUM:9995@25 | ASH_COATED_OSMIUM:9993@7 | ASH_COATED_OSMIUM:10008@-23 | ASH_COATED_OSMIUM:10010@-7 | INTARIAN_PEPPER_ROOT:11461@-8,
access,2299,-1,229900,6,0,6,0,23123.5,ASH_COATED_OSMIUM:9994@22 | ASH_COATED_OSMIUM:9992@7 | ASH_COATED_OSMIUM:10009@-16 | ASH_COATED_OSMIUM:10011@-5 | INTARIAN_PEPPER_ROOT:11463@-6 | INTARIAN_PEPPER_ROOT:11465@-2,
access,2300,-1,230000,5,0,5,0,23294.0,ASH_COATED_OSMIUM:9996@23 | ASH_COATED_OSMIUM:9994@7 | ASH_COATED_OSMIUM:10010@-25 | ASH_COATED_OSMIUM:10012@-7 | INTARIAN_PEPPER_ROOT:11462@-8,
access,2301,-1,230100,5,0,5,0,23287.0,ASH_COATED_OSMIUM:9995@23 | ASH_COATED_OSMIUM:9993@7 | ASH_COATED_OSMIUM:10009@-25 | ASH_COATED_OSMIUM:10011@-7 | INTARIAN_PEPPER_ROOT:11462@-8,
access,2302,-1,230200,5,0,5,0,23287.0,ASH_COATED_OSMIUM:9995@25 | ASH_COATED_OSMIUM:9993@7 | ASH_COATED_OSMIUM:10009@-23 | ASH_COATED_OSMIUM:10011@-7 | INTARIAN_PEPPER_ROOT:11462@-8,
access,2303,-1,230300,5,0,5,0,23276.5,ASH_COATED_OSMIUM:9992@20 | ASH_COATED_OSMIUM:9990@6 | ASH_COATED_OSMIUM:10009@-14 | ASH_COATED_OSMIUM:10011@-5 | INTARIAN_PEPPER_ROOT:11462@-8,
access,2304,-1,230400,5,0,5,0,23320.0,ASH_COATED_OSMIUM:9994@20 | ASH_COATED_OSMIUM:9992@7 | ASH_COATED_OSMIUM:10008@-22 | ASH_COATED_OSMIUM:10010@-7 | INTARIAN_PEPPER_ROOT:11463@-8,
access,2305,-1,230500,4,0,4,0,22807.0,ASH_COATED_OSMIUM:9993@14 | ASH_COATED_OSMIUM:9991@5 | ASH_COATED_OSMIUM:10011@-19 | ASH_COATED_OSMIUM:10013@-6,
access,2306,-1,230600,5,0,5,0,23316.5,ASH_COATED_OSMIUM:9994@16 | ASH_COATED_OSMIUM:9992@5 | ASH_COATED_OSMIUM:10007@-23 | ASH_COATED_OSMIUM:10009@-7 | INTARIAN_PEPPER_ROOT:11463@-8,
access,2307,-1,230700,6,0,6,0,23240.0,ASH_COATED_OSMIUM:9994@18 | ASH_COATED_OSMIUM:9992@6 | ASH_COATED_OSMIUM:10008@-23 | ASH_COATED_OSMIUM:10010@-7 | INTARIAN_PEPPER_ROOT:11465@-6 | INTARIAN_PEPPER_ROOT:11467@-2,
access,2308,-1,230800,5,0,5,0,23370.5,ASH_COATED_OSMIUM:9995@16 | ASH_COATED_OSMIUM:9993@5 | ASH_COATED_OSMIUM:10010@-21 | ASH_COATED_OSMIUM:10012@-7 | INTARIAN_PEPPER_ROOT:11463@-8,
access,2309,-1,230900,5,0,5,0,23360.0,ASH_COATED_OSMIUM:9994@25 | ASH_COATED_OSMIUM:9992@7 | ASH_COATED_OSMIUM:10008@-23 | ASH_COATED_OSMIUM:10010@-7 | INTARIAN_PEPPER_ROOT:11463@-8,
access,2310,-1,231000,6,0,6,0,23400.0,ASH_COATED_OSMIUM:9995@22 | ASH_COATED_OSMIUM:9993@7 | ASH_COATED_OSMIUM:10007@-16 | ASH_COATED_OSMIUM:10009@-5 | INTARIAN_PEPPER_ROOT:11466@-6 | INTARIAN_PEPPER_ROOT:11468@-2,
access,2311,-1,231100,5,0,5,0,23363.5,ASH_COATED_OSMIUM:9995@22 | ASH_COATED_OSMIUM:9993@7 | ASH_COATED_OSMIUM:10008@-16 | ASH_COATED_OSMIUM:10010@-5 | INTARIAN_PEPPER_ROOT:11464@-8,
access,2312,-1,231200,5,0,5,0,23360.0,ASH_COATED_OSMIUM:9994@22 | ASH_COATED_OSMIUM:9992@7 | ASH_COATED_OSMIUM:10008@-18 | ASH_COATED_OSMIUM:10010@-6 | INTARIAN_PEPPER_ROOT:11464@-8,
access,2313,-1,231300,5,0,5,0,23196.5,ASH_COATED_OSMIUM:9994@18 | ASH_COATED_OSMIUM:9992@6 | ASH_COATED_OSMIUM:10007@-26 | ASH_COATED_OSMIUM:10009@-7 | INTARIAN_PEPPER_ROOT:11463@-8,
access,2314,-1,231400,5,0,5,0,23450.5,ASH_COATED_OSMIUM:9994@14 | ASH_COATED_OSMIUM:9992@5 | ASH_COATED_OSMIUM:10011@-21 | ASH_COATED_OSMIUM:10013@-6 | INTARIAN_PEPPER_ROOT:11464@-8,
access,2315,-1,231500,5,0,5,0,23417.5,ASH_COATED_OSMIUM:9996@16 | ASH_COATED_OSMIUM:9994@5 | ASH_COATED_OSMIUM:10011@-22 | ASH_COATED_OSMIUM:10013@-7 | INTARIAN_PEPPER_ROOT:11465@-8,
access,2316,-1,231600,6,0,6,0,23000.0,ASH_COATED_OSMIUM:9994@20 | ASH_COATED_OSMIUM:9992@6 | ASH_COATED_OSMIUM:10008@-21 | ASH_COATED_OSMIUM:10010@-7 | INTARIAN_PEPPER_ROOT:11465@-6 | INTARIAN_PEPPER_ROOT:11467@-2,
access,2317,-1,231700,5,0,5,0,23387.5,ASH_COATED_OSMIUM:9985@19 | ASH_COATED_OSMIUM:9983@6 | ASH_COATED_OSMIUM:10002@-14 | ASH_COATED_OSMIUM:10004@-5 | INTARIAN_PEPPER_ROOT:11465@-8,
access,2318,-1,231800,5,0,5,0,23436.5,ASH_COATED_OSMIUM:9994@16 | ASH_COATED_OSMIUM:9992@5 | ASH_COATED_OSMIUM:10007@-21 | ASH_COATED_OSMIUM:10009@-6 | INTARIAN_PEPPER_ROOT:11465@-8,
