run_id,best_score,elapsed_seconds
121856,39.73071541245957,11.791413068771362
122880,39.73071541245957,11.896308422088623
123904,39.73071541245957,11.98375129699707
124928,39.73071541245957,12.070977210998535
125952,39.73071541245957,12.159263134002686
126976,39.73071541245957,12.246766090393066
128000,39.73071541245957,12.335384130477905
129024,39.73071541245957,12.426006078720093
130048,39.73071541245957,12.515950202941895
131072,39.73071541245957,12.605261087417603
132096,39.73071541245957,12.695872068405151
133120,39.73071541245957,12.785173177719116
134144,39.73071541245957,12.874624013900757
135168,39.73071541245957,12.964730262756348
136192,39.73071541245957,13.055668354034424
137216,39.73071541245957,13.161813020706177
138240,39.73071541245957,13.25288438796997
139264,39.73071541245957,13.34351634979248
140288,39.73071541245957,13.432167291641235
141312,39.73071541245957,13.521082162857056
142336,39.73071541245957,13.610205173492432
143360,39.73071541245957,13.699575185775757
144384,39.73071541245957,13.789503335952759
145408,39.73071541245957,13.878744125366211
146432,39.73071541245957,13.967732429504395
147456,39.73071541245957,14.057034015655518
148480,39.73071541245957,14.14623737335205
149504,39.73071541245957,14.233687162399292
150000,39.73071541245957,14.32021713256836
