run_id,mean,median,std,score_std_100,score_std_100_sims,mean_ci95_100_sims,p_loss,p05,p01,worst,best,score_p05_10,score_p05_25,score,score_aggressive,score_balanced,score_safe,score_mean_only,positions,AC,AC_45_KO,AC_40_BP,AC_50_CO,AC_50_C_2,AC_50_P_2,AC_35_P,AC_40_P,AC_45_P,AC_50_P,AC_50_C,AC_60_C
1,-328.7158276974128,575.6021435217579,2529.931391946869,252.9931391946869,252.9931391946869,505.9862783893738,0.288,-4431.711516293469,-12558.229717325665,-20949.202978072644,1072.1812951647494,-771.8869793267597,-1436.64370677078,-1119.9691247387766,-613.549688310758,-1119.9691247387766,-1689.6368459654668,-328.7158276974128,"{""AC"": -10, ""AC_35_P"": -15, ""AC_40_BP"": 16, ""AC_40_P"": 1, ""AC_45_KO"": -300, ""AC_45_P"": -6, ""AC_50_C"": -7, ""AC_50_CO"": -10, ""AC_50_C_2"": -50}",-10,-300,16,-10,-50,0,-15,1,-6,0,-7,0
2,134.26853268732557,980.0142585871786,5679.9825278003045,567.9982527800305,567.9982527800305,1135.996505560061,0.408,-9501.586996510152,-19553.960438106307,-32867.412799645455,8362.305764174444,-815.8901669636897,-2241.1282164402123,-1574.9686431792124,-482.8103803331897,-1574.9686431792124,-2809.126469220243,134.26853268732557,"{""AC"": -200, ""AC_35_P"": 20, ""AC_40_BP"": -46, ""AC_40_P"": -9, ""AC_45_KO"": -290, ""AC_50_C"": 31, ""AC_50_CO"": 9, ""AC_50_C_2"": 50, ""AC_60_C"": 37}",-200,-290,-46,9,50,0,20,-9,0,0,31,37
3,105.64009243522311,14.69614165814744,524.9761802356402,52.497618023564016,52.497618023564016,104.99523604712803,0.488,-313.35351643246304,-1982.5951922818062,-2519.7177343161475,2045.4859501550163,74.3047407919768,27.30171332710735,32.38825595857165,76.84801210770895,32.38825595857165,-25.195904696456665,105.64009243522311,"{""AC"": -35, ""AC_35_P"": 27, ""AC_40_BP"": -37, ""AC_40_P"": -3, ""AC_45_KO"": -260, ""AC_50_C"": 39, ""AC_50_CO"": -13, ""AC_50_P_2"": 3, ""AC_60_C"": 16}",-35,-260,-37,-13,0,3,27,-3,0,0,39,16
4,145.88917335970544,724.5835391955944,4676.908044747004,467.6908044747004,467.6908044747004,935.3816089494009,0.432,-7625.792946851731,-15219.256943247261,-25257.340976862775,7298.618614514292,-616.6901213254678,-1760.5590633532274,-1231.8251709054045,-352.3231751015563,-1231.8251709054045,-2228.249867827928,145.88917335970544,"{""AC"": -170, ""AC_35_P"": 23, ""AC_40_BP"": -3, ""AC_45_KO"": -500, ""AC_45_P"": -4, ""AC_50_C"": 30, ""AC_50_CO"": 1, ""AC_50_C_2"": 38, ""AC_60_C"": 46}",-170,-500,-3,1,38,0,23,0,-4,0,30,46
5,-82.72846021817287,742.4579371125033,4154.926792132434,415.4926792132434,415.4926792132434,830.9853584264868,0.374,-7250.9106100469035,-17095.290606145925,-28785.32827324448,4695.671168708574,-807.8195212228632,-1895.4561127298987,-1378.11139133183,-549.1471605238289,-1378.11139133183,-2310.948791943142,-82.72846021817287,"{""AC"": -70, ""AC_40_BP"": -23, ""AC_40_P"": 21, ""AC_45_KO"": -90, ""AC_45_P"": 2, ""AC_50_C"": -5, ""AC_50_CO"": -23, ""AC_50_P"": 44, ""AC_60_C"": 16}",-70,-90,-23,-23,0,0,0,21,2,44,-5,16
6,334.7733444619768,178.40428572285566,3956.8707864491103,395.687078644911,395.687078644911,791.374157289822,0.47,-5506.569797066708,-10128.676357581762,-16298.122387285846,8067.365195693841,-215.88363524469395,-1041.8691048047,-689.0556644204848,-39.47691505258632,-689.0556644204848,-1437.5561834496111,334.7733444619768,"{""AC"": -165, ""AC_35_P"": 50, ""AC_40_BP"": -32, ""AC_45_KO"": -480, ""AC_50_C"": 43, ""AC_50_CO"": 14, ""AC_50_C_2"": 38, ""AC_50_P"": 4, ""AC_60_C"": 46}",-165,-480,-32,14,38,0,50,0,0,4,43,46
7,525.1057383562294,-2960.3825864929663,10458.203378478416,1045.8203378478415,1045.8203378478415,2091.640675695683,0.674,-6853.195318647016,-7826.277540030769,-8205.285352892519,79112.79046691599,-160.21379350847235,-1188.1930913055248,-1025.7837283647436,-79.00911203808187,-1025.7837283647436,-2234.0134291533664,525.1057383562294,"{""AC"": 190, ""AC_35_P"": 12, ""AC_40_BP"": 12, ""AC_45_KO"": -170, ""AC_45_P"": 40, ""AC_50_CO"": 11, ""AC_50_C_2"": -7, ""AC_50_P_2"": -33, ""AC_60_C"": 34}",190,-170,12,11,-7,-33,12,0,40,0,0,34
8,255.16886807057452,550.6657267419719,5475.6559190134085,547.5655919013409,547.5655919013409,1095.1311838026818,0.444,-8545.329091902664,-16802.92067971653,-27865.262334813364,9556.28648866467,-599.3640411196919,-1881.1634049050915,-1300.4132916654953,-308.98898449989395,-1300.4132916654953,-2428.7289968064324,255.16886807057452,"{""AC"": -200, ""AC_35_P"": 47, ""AC_40_BP"": -48, ""AC_40_P"": 2, ""AC_45_KO"": -460, ""AC_50_C"": 34, ""AC_50_CO"": 16, ""AC_50_C_2"": 39, ""AC_60_C"": 50}",-200,-460,-48,16,39,0,47,2,0,0,34,50
9,-490.69017777544343,1227.3209202692378,5575.590151069444,557.5590151069443,557.5590151069443,1115.1180302138887,0.286,-9697.852345258998,-27916.364255363012,-45638.53787032947,3730.7506353117733,-1460.475412301343,-2915.153264090193,-2224.1475371177653,-1114.9725488151294,-2224.1475371177653,-3472.712279197137,-490.69017777544343,"{""AC"": -60, ""AC_35_P"": 15, ""AC_40_BP"": -19, ""AC_45_KO"": -130, ""AC_50_CO"": -21, ""AC_50_C_2"": -37, ""AC_50_P"": 10, ""AC_50_P_2"": -24, ""AC_60_C"": -29}",-60,-130,-19,-21,-37,-24,15,0,0,10,0,-29
10,131.10271597038926,441.7290172776166,2862.2803908437645,286.22803908437646,286.22803908437646,572.4560781687529,0.396,-4551.624295767468,-9752.779001961451,-16561.626052853742,4689.24217347068,-324.0597136063575,-1006.8033579714777,-694.754947936919,-168.03550858907823,-694.754947936919,-1293.031397055854,131.10271597038926,"{""AC"": -110, ""AC_35_P"": 33, ""AC_40_BP"": -49, ""AC_40_P"": -12, ""AC_45_KO"": -190, ""AC_50_C"": 26, ""AC_50_CO"": 4, ""AC_50_C_2"": 40, ""AC_60_C"": 12}",-110,-190,-49,4,40,0,33,-12,0,0,26,12
11,-298.7240937372813,2023.8677216578208,8939.943549450953,893.9943549450952,893.9943549450952,1787.9887098901904,0.356,-15716.813647243094,-36922.2552481103,-64090.14070467302,8521.5457562376,-1870.4054584615908,-4227.927505548055,-3103.243318296293,-1308.06336483571,-3103.243318296293,-5121.92186049315,-298.7240937372813,"{""AC"": -175, ""AC_40_BP"": 9, ""AC_40_P"": -15, ""AC_45_KO"": -350, ""AC_45_P"": 27, ""AC_50_CO"": -19, ""AC_50_C_2"": 33, ""AC_50_P"": 17, ""AC_60_C"": -12}",-175,-350,9,-19,33,0,0,-15,27,17,0,-12
12,-42.65475152775562,192.22500000000002,1374.8521381807595,137.48521381807595,137.48521381807595,274.9704276361519,0.356,-2341.945865646645,-5705.708014042148,-9899.413455205246,1707.5263793461727,-276.8493380924201,-628.1412179394168,-462.6892382837903,-194.12334826460688,-462.6892382837903,-765.6264317574928,-42.65475152775562,"{""AC"": -25, ""AC_35_P"": 46, ""AC_40_BP"": 4, ""AC_45_KO"": -180, ""AC_50_C"": 8, ""AC_50_CO"": -18, ""AC_50_C_2"": -4, ""AC_50_P"": -7, ""AC_60_C"": 9}",-25,-180,4,-18,-4,0,46,0,0,-7,8,9
13,252.1600079556346,383.746063448678,3354.982433261207,335.4982433261207,335.4982433261207,670.9964866522414,0.45,-5000.810424540168,-9356.16727008345,-15578.818910781556,6414.226218606336,-247.92103449838223,-998.0425981794075,-665.710677388451,-81.75507410290399,-665.710677388451,-1333.540841505528,252.1600079556346,"{""AC"": -135, ""AC_35_P"": 29, ""AC_40_BP"": -20, ""AC_45_KO"": -500, ""AC_50_C"": 34, ""AC_50_CO"": 19, ""AC_50_C_2"": 45, ""AC_50_P_2"": -1, ""AC_60_C"": 18}",-135,-500,-20,19,45,-1,29,0,0,0,34,18
14,209.80309706964337,494.40636128416554,3526.0971389189153,352.60971389189154,352.60971389189154,705.2194277837831,0.432,-5358.7239202065875,-10419.05263691132,-17138.16738385842,6299.490896373538,-326.0692949510154,-1129.8778829820035,-770.3103479072904,-146.28552741365894,-770.3103479072904,-1482.487596873895,209.80309706964337,"{""AC"": -165, ""AC_35_P"": 8, ""AC_40_BP"": -47, ""AC_45_KO"": -380, ""AC_45_P"": -20, ""AC_50_C"": 42, ""AC_50_CO"": 20, ""AC_50_C_2"": 39, ""AC_60_C"": 36}",-165,-380,-47,20,39,0,8,0,-20,0,42,36
15,265.10908532734834,279.78546515963114,2569.5087113874147,256.9508711387415,256.9508711387415,513.901742277483,0.448,-3859.3776227541352,-6431.684976485482,-10839.842763371551,5539.579243903001,-120.82867694806521,-699.7353203611855,-442.27299365514267,7.902486404956193,-442.27299365514267,-956.686191499927,265.10908532734834,"{""AC"": -110, ""AC_35_P"": 13, ""AC_40_BP"": -33, ""AC_45_KO"": -360, ""AC_50_C"": 28, ""AC_50_CO"": 21, ""AC_50_C_2"": 44, ""AC_50_P_2"": 12, ""AC_60_C"": 13}",-110,-360,-33,21,44,12,13,0,0,0,28,13
16,-280.1818739890152,-86.11436254663113,1227.1300344198467,122.71300344198467,122.71300344198467,245.42600688396934,0.526,-2375.1429224280687,-2929.8101464319598,-5624.561286157186,1252.630827256132,-517.6961662318221,-873.9676045960323,-697.8098140742178,-429.6172709709148,-697.8098140742178,-996.680608038017,-280.1818739890152,"{""AC"": 30, ""AC_35_P"": -34, ""AC_40_BP"": -17, ""AC_45_KO"": -190, ""AC_45_P"": 1, ""AC_50_C"": -22, ""AC_50_CO"": -13, ""AC_50_P"": -20, ""AC_60_C"": -15}",30,-190,-17,-13,0,0,-34,0,1,-20,-22,-15
17,277.2450264585672,-94.25360224883627,1777.988184482562,177.7988184482562,177.7988184482562,355.5976368965124,0.51,-1994.3944073668565,-2495.7027811199505,-3063.4093937473262,4361.058030160004,77.80558572188156,-221.3535753831469,-110.81354387058937,133.0756014781603,-110.81354387058937,-399.1523938314031,277.2450264585672,"{""AC"": -95, ""AC_35_P"": 32, ""AC_40_BP"": -10, ""AC_45_KO"": -320, ""AC_45_P"": 4, ""AC_50_C"": 49, ""AC_50_CO"": 2, ""AC_50_C_2"": 21, ""AC_60_C"": 31}",-95,-320,-10,2,21,0,32,0,4,0,49,31
18,267.03486391892574,-1411.4735282527813,5795.583832538184,579.5583832538184,579.5583832538184,1159.1167665076368,0.614,-4557.901536462699,-5013.664049237991,-5242.723384505582,42295.283739308965,-188.75528972734423,-872.440520196749,-706.4295581773883,-105.74980871766385,-706.4295581773883,-1451.9989034505675,267.03486391892574,"{""AC"": 135, ""AC_35_P"": -13, ""AC_40_BP"": 14, ""AC_40_P"": 38, ""AC_45_KO"": -270, ""AC_50_CO"": -35, ""AC_50_C_2"": 32, ""AC_50_P"": 19, ""AC_50_P_2"": 19}",135,-270,14,-35,32,19,-13,38,0,19,0,0
19,-306.51296167160945,-109.25149240283906,1763.023287187774,176.3023287187774,176.3023287187774,352.6046574375548,0.512,-3302.53914623061,-3927.2932309268517,-4179.028170295943,3128.9194403466477,-636.7668762946705,-1132.147748229262,-890.0449979655896,-515.7155011628344,-890.0449979655896,-1308.4500769480396,-306.51296167160945,"{""AC"": 70, ""AC_35_P"": 25, ""AC_40_BP"": 12, ""AC_40_P"": -31, ""AC_45_KO"": -250, ""AC_50_CO"": -37, ""AC_50_C_2"": -3, ""AC_50_P"": -8, ""AC_60_C"": -40}",70,-250,12,-37,-3,0,25,-31,0,-8,0,-40
20,-513.0805032190882,-217.02974431754348,2690.2523829845168,269.02523829845165,269.02523829845165,538.0504765969033,0.562,-3950.1076438424016,-13611.172619691806,-23422.802941028243,2099.530591833749,-908.0912676033283,-1500.6074141796885,-1240.1092689446743,-777.8421949858213,-1240.1092689446743,-1769.6326524781402,-513.0805032190882,"{""AC"": 35, ""AC_35_P"": 15, ""AC_40_BP"": -24, ""AC_40_P"": 29, ""AC_45_KO"": -190, ""AC_50_C"": -38, ""AC_50_CO"": -48, ""AC_50_C_2"": -32, ""AC_50_P_2"": -45}",35,-190,-24,-48,-32,-45,15,29,0,0,-38,0
21,-85.26282755755575,1329.5936219421187,7779.085627181172,777.9085627181172,777.9085627181172,1555.8171254362344,0.41,-13377.86192469871,-30588.727110974483,-51932.936065270005,9651.176768936548,-1423.0490200274266,-3429.728308732233,-2480.896397621421,-948.6330644720205,-2480.896397621421,-4207.636871450351,-85.26282755755575,"{""AC"": -200, ""AC_35_P"": 40, ""AC_40_BP"": -33, ""AC_45_KO"": -400, ""AC_50_C"": 22, ""AC_50_CO"": -2, ""AC_50_C_2"": 18, ""AC_50_P"": 3, ""AC_60_C"": 21}",-200,-400,-33,-2,18,0,40,0,0,3,22,21
22,-282.6150344722294,1787.0249118856914,8707.911098003533,870.7911098003533,870.7911098003533,1741.5822196007066,0.372,-15201.156623663768,-36389.44456962156,-61785.220150589674,8919.134759412336,-1802.7306968386063,-4082.9041903881716,-2998.1840829219714,-1260.3706431055061,-2998.1840829219714,-4953.695300188525,-282.6150344722294,"{""AC"": -200, ""AC_40_BP"": -9, ""AC_40_P"": 5, ""AC_45_KO"": -140, ""AC_45_P"": -6, ""AC_50_C"": 25, ""AC_50_CO"": 1, ""AC_50_C_2"": -5, ""AC_50_P"": -1}",-200,-140,-9,1,-5,0,0,5,-6,-1,25,0
23,244.2668733790675,-321.7434486996937,1986.684586021116,198.6684586021116,198.6684586021116,397.3369172042232,0.754,-714.2366596220949,-833.4083036316777,-932.0766814532261,16988.539795415225,172.84320741685804,65.70770847354379,37.79714513469749,158.88792574743485,37.79714513469749,-132.9607501285678,244.2668733790675,"{""AC"": 5, ""AC_35_P"": 7, ""AC_40_BP"": -9, ""AC_45_KO"": -10, ""AC_50_C"": 9, ""AC_50_CO"": 19, ""AC_50_C_2"": 12, ""AC_50_P"": 1, ""AC_60_C"": 10}",5,-10,-9,19,12,0,7,0,0,1,9,10
24,-277.94061001492423,1429.6857449979134,5537.830047359026,553.7830047359026,553.7830047359026,1107.5660094718053,0.342,-9951.339819758465,-23282.155922760234,-41365.83123696757,4386.9561496044425,-1273.0745919907708,-2765.7755649545406,-2047.533085346645,-913.953352186823,-2047.533085346645,-3319.558569690443,-277.94061001492423,"{""AC"": -120, ""AC_40_BP"": -15, ""AC_40_P"": -5, ""AC_45_KO"": -320, ""AC_50_CO"": -18, ""AC_50_C_2"": 30, ""AC_50_P"": 2, ""AC_50_P_2"": -18, ""AC_60_C"": -2}",-120,-320,-15,-18,30,-18,0,-5,0,2,0,-2
25,173.5453628220659,650.2792167279322,5927.161163911944,592.7161163911944,592.7161163911944,1185.4322327823888,0.444,-9543.372544402895,-19183.610499832896,-33069.68430773178,9557.649915421962,-780.7918916182236,-2212.297773278658,-1554.3185770339655,-451.8022934958775,-1554.3185770339655,-2805.0138896698527,173.5453628220659,"{""AC"": -190, ""AC_35_P"": 31, ""AC_40_BP"": -37, ""AC_40_P"": 12, ""AC_45_KO"": -390, ""AC_50_C"": 26, ""AC_50_CO"": 24, ""AC_50_C_2"": 30, ""AC_60_C"": 30}",-190,-390,-37,24,30,0,31,12,0,0,26,30
26,-160.37287538904232,988.4061941096204,4401.286364416032,440.12863644160313,440.12863644160313,880.2572728832063,0.396,-7686.2027576136,-18731.116899578352,-31846.768916323068,4493.607396786145,-928.9931511504024,-2081.9235647924424,-1533.3676072518838,-654.7151723801231,-1533.3676072518838,-2522.0522012340457,-160.37287538904232,"{""AC"": -65, ""AC_35_P"": -10, ""AC_40_BP"": 10, ""AC_40_P"": 21, ""AC_45_KO"": -230, ""AC_50_C"": -7, ""AC_50_P_2"": 23, ""AC_60_C"": -20}",-65,-230,10,0,0,23,-10,21,0,0,-7,-20
27,293.6007410151304,-1216.9900847541887,4828.768260226339,482.87682602263396,482.87682602263396,965.7536520452679,0.69,-2897.9127114700773,-3501.7391657760945,-4399.76083332543,37643.748638172394,3.809469868122619,-430.87743685238894,-382.52457871669816,27.98589893596801,-382.52457871669816,-913.754262875023,293.6007410151304,"{""AC"": 65, ""AC_40_BP"": -3, ""AC_40_P"": 1, ""AC_45_KO"": -370, ""AC_45_P"": -26, ""AC_50_C"": 19, ""AC_50_CO"": -16, ""AC_50_P"": 45, ""AC_60_C"": 43}",65,-370,-3,-16,0,0,0,1,-26,45,19,43
28,305.60479840114135,-125.52746290003354,2156.8676940701075,215.68676940701076,215.68676940701076,431.3735388140215,0.558,-876.5054657287773,-3269.4778044461927,-3685.859501153712,18140.26260124013,217.95425182826364,86.47843196894704,66.2855938383194,207.8578327629498,66.2855938383194,-129.20833743806372,305.60479840114135,"{""AC"": -25, ""AC_35_P"": 48, ""AC_40_BP"": -7, ""AC_40_P"": -15, ""AC_45_KO"": -360, ""AC_50_C"": 21, ""AC_50_CO"": 13, ""AC_50_P"": -11, ""AC_60_C"": 47}",-25,-360,-7,13,0,0,48,-15,0,-11,21,47
29,-143.55945065545117,13.127955238517217,957.4200165449,95.74200165449,95.74200165449,191.48400330898,0.446,-1444.5612606468449,-4000.607731210314,-9410.886148024858,720.8500000000001,-288.01557672013564,-504.6997658171624,-408.11464057972285,-239.7230141014159,-408.11464057972285,-600.4417674716524,-143.55945065545117,"{""AC"": -20, ""AC_40_BP"": -39, ""AC_40_P"": -2, ""AC_45_KO"": -90, ""AC_50_C"": 41, ""AC_50_CO"": -6, ""AC_50_C_2"": -27, ""AC_50_P"": -17, ""AC_60_C"": -21}",-20,-90,-39,-6,-27,0,0,-2,0,-17,41,-21
30,461.97600069321254,-1574.145034963215,5972.039514784362,597.2039514784362,597.2039514784362,1194.4079029568725,0.736,-2578.628056546847,-4506.453011082511,-5038.1513430610385,47903.44713171605,204.11319503852786,-182.68101344349918,-223.42018352803262,183.7436099962611,-223.42018352803262,-779.8849649219354,461.97600069321254,"{""AC"": 95, ""AC_35_P"": -5, ""AC_40_BP"": 17, ""AC_45_KO"": -400, ""AC_45_P"": 45, ""AC_50_CO"": 12, ""AC_50_P_2"": 10, ""AC_60_C"": 35}",95,-400,17,12,0,10,-5,0,45,0,0,35
31,403.1627843581843,-880.5864150824698,3602.709374358608,360.2709374358608,360.2709374358608,720.5418748717216,0.73,-1168.1474620292206,-2173.3942052504035,-3180.7662335609148,30507.641896342528,286.3480381552622,111.12591885087915,47.80519633587082,254.68767689775808,47.80519633587082,-249.14501858498164,403.1627843581843,"{""AC"": -5, ""AC_40_BP"": 5, ""AC_45_KO"": -250, ""AC_45_P"": 1, ""AC_50_C"": 50, ""AC_50_C_2"": 46, ""AC_50_P"": 2, ""AC_60_C"": 14}",-5,-250,5,0,46,0,0,0,1,2,50,14
32,310.1149528621108,141.04336162974744,1849.962488004554,184.9962488004554,184.9962488004554,369.9924976009108,0.45,-1175.0782427668555,-3001.615509413541,-3332.210548775167,15116.295086777249,192.60712858542524,16.345392170396906,41.35509204685478,205.11197852365416,41.35509204685478,-168.65085663005848,310.1149528621108,"{""AC"": -50, ""AC_35_P"": -14, ""AC_40_P"": 8, ""AC_45_KO"": -350, ""AC_50_C"": 50, ""AC_50_CO"": 11, ""AC_50_P_2"": 8, ""AC_60_C"": 37}",-50,-350,0,11,0,8,-14,8,0,0,50,37
33,-97.5746437102287,116.49246763894575,685.443007859822,68.5443007859822,68.5443007859822,137.0886015719644,0.454,-1239.4103366758575,-2761.4881135924634,-3399.4167169295442,2011.554585155805,-221.51567737781446,-407.4272278791931,-317.7583446045984,-176.6812357405171,-317.7583446045984,-475.9715286651753,-97.5746437102287,"{""AC"": -10, ""AC_35_P"": -47, ""AC_40_BP"": -15, ""AC_40_P"": 2, ""AC_45_KO"": -420, ""AC_45_P"": -25, ""AC_50_CO"": 10, ""AC_50_C_2"": 5, ""AC_50_P"": -3}",-10,-420,-15,10,5,0,-47,2,-25,-3,0,0
34,-22.785836471155577,1317.938607568291,7568.90452550089,756.890452550089,756.890452550089,1513.780905100178,0.402,-13041.354842238512,-28156.395445831895,-49146.612450516375,9668.165483902563,-1326.921320695007,-3283.1245470307836,-2357.4342890819767,-864.0761917206034,-2357.4342890819767,-4040.0149995808724,-22.785836471155577,"{""AC"": -200, ""AC_35_P"": 22, ""AC_40_BP"": -40, ""AC_40_P"": 18, ""AC_45_KO"": -390, ""AC_45_P"": 2, ""AC_50_CO"": 2, ""AC_50_C_2"": 39, ""AC_60_C"": 34}",-200,-390,-40,2,39,0,22,18,2,0,0,34
35,81.41058104895721,-857.2148167400976,4328.479873324061,432.84798733240615,432.84798733240615,865.6959746648123,0.596,-4080.4439308713195,-4699.4497018228185,-5395.764616176219,29523.3564018602,-326.63381203817477,-938.7004016688727,-747.0800022479438,-230.82361232771032,-747.0800022479438,-1371.5483890012788,81.41058104895721,"{""AC"": 125, ""AC_40_BP"": -5, ""AC_40_P"": -33, ""AC_45_KO"": -480, ""AC_50_C"": -40, ""AC_50_CO"": 13, ""AC_50_P"": 4, ""AC_50_P_2"": 39, ""AC_60_C"": -14}",125,-480,-5,13,0,39,0,-33,0,4,-40,-14
36,222.34263433425318,-831.5745685287964,2936.2289954836774,293.62289954836774,293.62289954836774,587.2457990967355,0.726,-1180.760273699816,-4469.996864037317,-5095.249402542908,23207.186613136422,104.26660696427157,-72.84743409070083,-101.5828564949031,89.89889576217044,-101.5828564949031,-366.4703336390686,222.34263433425318,"{""AC"": 25, ""AC_40_BP"": -43, ""AC_40_P"": -14, ""AC_45_KO"": -500, ""AC_45_P"": -1, ""AC_50_CO"": 21, ""AC_50_C_2"": 4, ""AC_50_P"": 12, ""AC_60_C"": 20}",25,-500,-43,21,4,0,0,-14,-1,12,0,20
37,231.2774742608106,-646.5120084605662,2397.1263327789543,239.71263327789543,239.71263327789543,479.42526655579087,0.714,-1010.3579035592496,-1937.0440535755936,-2192.245378501644,19172.01784144211,130.24168390488563,-21.3120016290018,-40.13252791202454,120.83142076337427,-40.13252791202454,-261.02463490689723,231.2774742608106,"{""AC"": 65, ""AC_40_BP"": -42, ""AC_45_KO"": -140, ""AC_45_P"": 22, ""AC_50_C"": -9, ""AC_50_CO"": -2, ""AC_50_C_2"": 4, ""AC_50_P"": 44, ""AC_50_P_2"": 12}",65,-140,-42,-2,4,12,0,0,22,44,-9,0
38,336.4568423699634,-1419.999716406985,4557.155471624068,455.7155471624068,455.7155471624068,911.4310943248136,0.696,-2133.9769309303597,-2967.0411490699594,-3505.1331689819935,35781.04492843357,123.05914927692743,-197.03739036262652,-211.49747085079395,115.82910903284372,-211.49747085079395,-652.7529375250333,336.4568423699634,"{""AC"": 60, ""AC_40_BP"": -35, ""AC_45_KO"": -240, ""AC_45_P"": 35, ""AC_50_C"": 39, ""AC_50_CO"": -15, ""AC_50_C_2"": -7, ""AC_50_P"": 15, ""AC_60_C"": 26}",60,-240,-35,-15,-7,0,0,0,35,15,39,26
39,195.80343646569762,-1030.2602770254693,4753.651159916066,475.36511599160656,475.36511599160656,950.7302319832131,0.68,-3405.8282584126723,-3890.109408263674,-4091.913450567822,36027.14992843356,-144.77938937556965,-655.6536281374705,-552.7533602920064,-93.32925545283766,-552.7533602920064,-1131.018744129077,195.80343646569762,"{""AC"": 65, ""AC_35_P"": -26, ""AC_40_BP"": 15, ""AC_40_P"": -8, ""AC_45_KO"": -280, ""AC_45_P"": -10, ""AC_50_CO"": 12, ""AC_50_C_2"": -7, ""AC_60_C"": 33}",65,-280,15,12,-7,0,-26,-8,-10,0,0,33
40,22.14999976634962,1026.5522633496507,5283.510832792725,528.3510832792724,528.3510832792724,1056.7021665585448,0.402,-8683.0426553352,-19118.90988453307,-33619.8342689681,7106.856427778422,-846.1542657671705,-2148.6106640674507,-1544.4819401735667,-544.0899038202285,-1544.4819401735667,-2676.9617473467233,22.14999976634962,"{""AC"": -145, ""AC_35_P"": 32, ""AC_40_BP"": -42, ""AC_40_P"": -4, ""AC_45_KO"": -350, ""AC_50_CO"": 2, ""AC_50_C_2"": 36, ""AC_50_P_2"": 10, ""AC_60_C"": 25}",-145,-350,-42,2,36,10,32,-4,0,0,0,25
41,28.865717891746783,1034.563060610913,5489.14203828907,548.914203828907,548.914203828907,1097.828407657814,0.406,-9089.7100786694,-19865.951436823198,-34768.32331389413,7265.9548995482755,-880.1052899751933,-2243.5618017756033,-1609.0478958231167,-562.84833699895,-1609.0478958231167,-2792.47600560451,28.865717891746783,"{""AC"": -175, ""AC_35_P"": 11, ""AC_40_BP"": -40, ""AC_40_P"": 12, ""AC_45_KO"": -370, ""AC_50_C"": 42, ""AC_50_CO"": -11, ""AC_50_C_2"": 39, ""AC_60_C"": 21}",-175,-370,-40,-11,39,0,11,12,0,0,42,21
42,456.9606812802547,-83.64748012755308,2219.534610184314,221.95346101843137,221.95346101843137,443.90692203686274,0.51,-2269.0979610186596,-3003.168209574746,-3260.951915879215,8552.626567936553,230.0508851783887,-110.31380897441022,5.619256618240087,288.01741797471385,5.619256618240087,-332.2672699928416,456.9606812802547,"{""AC"": -115, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -310, ""AC_50_C"": 50, ""AC_50_CO"": 23, ""AC_50_C_2"": 33, ""AC_50_P_2"": 3, ""AC_60_C"": 39}",-115,-310,-50,23,33,3,50,0,0,0,50,39
43,-346.8126115371738,1153.1560732012297,4089.3615060216407,408.93615060216405,408.93615060216405,817.8723012043281,0.284,-7282.326103076803,-18638.52744455401,-32898.014035959524,3091.488291363341,-1075.045221844854,-2167.3941373063744,-1643.6296022997763,-813.162954341555,-1643.6296022997763,-2576.3302879085386,-346.8126115371738,"{""AC"": -60, ""AC_35_P"": 3, ""AC_40_BP"": -5, ""AC_45_KO"": -170, ""AC_50_C"": 2, ""AC_50_CO"": -44, ""AC_50_C_2"": -15, ""AC_50_P"": 1, ""AC_60_C"": 15}",-60,-170,-5,-44,-15,0,3,0,0,1,2,15
44,261.5270337724281,424.1270006401544,2186.788587945028,218.67885879450282,218.67885879450282,437.35771758900563,0.424,-3225.5803589766024,-5053.700393691489,-8283.53296271744,8561.625698970729,-61.031002125232135,-544.8680559717225,-331.64944947131363,45.57830112497229,-331.64944947131363,-763.5469147662253,261.5270337724281,"{""AC"": -120, ""AC_35_P"": 18, ""AC_40_BP"": -24, ""AC_40_P"": -9, ""AC_45_KO"": -470, ""AC_50_C"": 30, ""AC_50_CO"": -1, ""AC_50_C_2"": 50, ""AC_60_C"": 50}",-120,-470,-24,-1,50,0,18,-9,0,0,30,50
45,91.35380780086288,451.95405417262515,4613.894190993232,461.38941909932316,461.38941909932316,922.7788381986463,0.458,-7430.433425814311,-16244.937742903829,-27485.918267510526,7252.505187756999,-651.6895347805682,-1766.254548652715,-1253.9059156209453,-395.51521826468354,-1253.9059156209453,-2227.643967752038,91.35380780086288,"{""AC"": -140, ""AC_35_P"": 40, ""AC_40_BP"": -32, ""AC_45_KO"": -310, ""AC_45_P"": 16, ""AC_50_C"": 44, ""AC_50_CO"": 11, ""AC_50_C_2"": 13, ""AC_50_P"": -9}",-140,-310,-32,11,13,0,40,0,16,-9,44,0
