rank,name,parent,families,deterministic_total,delta_vs_safe,delta_vs_attack,min_day_delta_vs_safe,daily_delta_range_vs_safe,deterministic_score,composite_score,day_-2,ash_-2,pepper_-2,trades_-2,day_-1,ash_-1,pepper_-1,trades_-1,day_0,ash_0,pepper_0,trades_0,mc_mean_delta,mc_p10_delta,mc_win_rate,mc_plausible_mean_delta,mc_plausible_p10_delta
82,TradervR1_lab_r10_01_a_local_fair_blend,TradervR1_42_O2_1,ash_local_fair_blend,288523.0,480.5,-1321.5,100.5,114.5,506.515,47.4083,96230.0,16586.0,79644.0,627,96382.0,17014.0,79368.0,617,95911.0,16514.0,79397.0,608,-226.1667,-2003.0,0.5,-226.1667,-2003.0
83,TradervR1_lab_r09_07_a_local_fair_blend_p_entry_quality,TradervR1_47_2,"ash_local_fair_blend,pepper_entry_quality",288793.5,751.0,-1051.0,7.0,405.0,721.05,34.2588,96136.5,16492.5,79644.0,846,96629.0,17261.0,79368.0,840,96028.0,16640.0,79388.0,812,-278.9167,-3716.5,0.8333,-278.9167,-3716.5
84,TradervR1_lab_r11_06_p_carry_defense_p_entry_quality,TradervR1_42_P1_1,"pepper_carry_defense,pepper_entry_quality",288048.5,6.0,-1796.0,0.0,6.0,5.52,5.52,96129.5,16485.5,79644.0,730,96223.0,16849.0,79374.0,708,95696.0,16299.0,79397.0,689,,,,,
85,TradervR1_lab_r17_02_a_local_fair_blend_a_quality_guard,TradervR1_42_P1_1,"ash_local_fair_blend,ash_quality_guard",288105.0,62.5,-1739.5,-105.5,288.5,2.495,2.495,96024.0,16380.0,79644.0,730,96400.0,17037.0,79363.0,712,95681.0,16284.0,79397.0,687,,,,,
86,TradervR1_lab_r07_08_p_entry_quality,TradervR1_42_P1_1,pepper_entry_quality,288042.5,0.0,-1802.0,0.0,0.0,0.0,0.0,96129.5,16485.5,79644.0,730,96217.0,16849.0,79368.0,708,95696.0,16299.0,79397.0,690,,,,,
87,TradervR1_lab_r13_05_a_quality_guard,TradervR1_34_1,ash_quality_guard,288042.5,0.0,-1802.0,0.0,0.0,0.0,0.0,96129.5,16485.5,79644.0,730,96217.0,16849.0,79368.0,708,95696.0,16299.0,79397.0,690,,,,,
88,TradervR1_lab_r11_04_p_entry_quality_a_attack_tuning,TradervR1_47_2,"pepper_entry_quality,ash_attack_tuning",289475.0,1432.5,-369.5,295.5,321.5,1510.205,-6.3605,96425.0,16781.0,79644.0,817,96834.0,17466.0,79368.0,805,96216.0,16819.0,79397.0,784,-1367.5,-6881.0,0.6667,-1367.5,-6881.0
89,TradervR1_lab_r06_08_a_quality_guard_p_entry_quality,TradervR1_42_P1_1,"ash_quality_guard,pepper_entry_quality",288035.5,-7.0,-1809.0,-5.0,5.0,-9.15,-9.15,96129.5,16485.5,79644.0,730,96212.0,16849.0,79363.0,707,95694.0,16299.0,79395.0,690,,,,,
90,TradervR1_lab_r13_01_p_carry_defense,TradervR1_34_1,pepper_carry_defense,288033.5,-9.0,-1811.0,-7.0,7.0,-12.01,-12.01,96122.5,16485.5,79637.0,730,96217.0,16849.0,79368.0,708,95694.0,16299.0,79395.0,690,,,,,
91,TradervR1_lab_r03_06_p_entry_quality,TradervR1_34_1,pepper_entry_quality,288032.5,-10.0,-1812.0,-8.0,8.0,-13.44,-13.44,96121.5,16485.5,79636.0,731,96217.0,16849.0,79368.0,708,95694.0,16299.0,79395.0,690,,,,,
92,TradervR1_lab_r11_07_p_carry_defense,TradervR1_34_1,pepper_carry_defense,288026.5,-16.0,-1818.0,-15.0,15.0,-22.45,-22.45,96128.5,16485.5,79643.0,731,96217.0,16849.0,79368.0,708,95681.0,16299.0,79382.0,689,,,,,
93,TradervR1_lab_r06_01_p_entry_quality,TradervR1_42_P1_1,pepper_entry_quality,288021.5,-21.0,-1823.0,-14.0,14.0,-27.02,-27.02,96129.5,16485.5,79644.0,730,96210.0,16849.0,79361.0,708,95682.0,16299.0,79383.0,690,,,,,
94,TradervR1_lab_r04_02_a_attack_tuning,TradervR1_lab_r03_03_a_local_fair_blend_p_entry_quality,ash_attack_tuning,289209.0,1166.5,-635.5,156.5,450.5,1185.235,-30.2205,96286.0,16649.0,79637.0,812,96824.0,17456.0,79368.0,792,96099.0,16704.0,79395.0,779,-916.25,-5867.5,0.6667,-916.25,-5867.5
95,TradervR1_lab_r13_08_p_carry_defense,TradervR1_42_P1_1,pepper_carry_defense,288013.5,-29.0,-1831.0,-18.0,17.0,-36.66,-36.66,96119.5,16485.5,79634.0,731,96216.0,16849.0,79367.0,708,95678.0,16299.0,79379.0,690,,,,,
96,TradervR1_lab_r08_02_p_carry_defense,TradervR1_34_1,pepper_carry_defense,288023.5,-19.0,-1821.0,-43.0,57.0,-38.61,-38.61,96139.5,16485.5,79654.0,730,96174.0,16849.0,79325.0,708,95710.0,16299.0,79411.0,690,,,,,
97,TradervR1_lab_r11_01_p_entry_quality,TradervR1_42_O2_1,pepper_entry_quality,288015.5,-27.0,-1829.0,-27.0,27.0,-38.61,-38.61,96102.5,16458.5,79644.0,725,96217.0,16849.0,79368.0,708,95696.0,16299.0,79397.0,690,,,,,
98,TradervR1_lab_r14_06_p_entry_quality,TradervR1_42_O2_1,pepper_entry_quality,288015.5,-27.0,-1829.0,-27.0,27.0,-38.61,-38.61,96102.5,16458.5,79644.0,725,96217.0,16849.0,79368.0,708,95696.0,16299.0,79397.0,690,,,,,
99,TradervR1_lab_r01_07_p_entry_quality,TradervR1_42_O2_1,pepper_entry_quality,288008.5,-34.0,-1836.0,-27.0,27.0,-45.61,-45.61,96102.5,16458.5,79644.0,725,96217.0,16849.0,79368.0,708,95689.0,16299.0,79390.0,690,,,,,
100,TradervR1_lab_r08_05_p_entry_quality,TradervR1_42_O2_1,pepper_entry_quality,288008.5,-34.0,-1836.0,-27.0,29.0,-45.77,-45.77,96102.5,16458.5,79644.0,725,96219.0,16849.0,79370.0,708,95687.0,16299.0,79388.0,690,,,,,
101,TradervR1_lab_r18_02_p_carry_defense,TradervR1_42_O2_1,pepper_carry_defense,287999.5,-43.0,-1845.0,-28.0,28.0,-55.04,-55.04,96101.5,16458.5,79643.0,726,96217.0,16849.0,79368.0,708,95681.0,16299.0,79382.0,689,,,,,
102,TradervR1_lab_r16_05_p_carry_defense,TradervR1_42_O2_1,pepper_carry_defense,288004.5,-38.0,-1840.0,-43.0,46.0,-56.73,-56.73,96086.5,16458.5,79628.0,726,96219.0,16849.0,79370.0,708,95699.0,16299.0,79400.0,689,,,,,
103,TradervR1_lab_r05_04_p_carry_defense,TradervR1_42_O2_1,pepper_carry_defense,287999.5,-43.0,-1845.0,-34.0,34.0,-57.62,-57.62,96095.5,16458.5,79637.0,725,96217.0,16849.0,79368.0,708,95687.0,16299.0,79388.0,690,,,,,
104,TradervR1_lab_r15_05_a_quality_guard_p_carry_defense,TradervR1_34_1,"ash_quality_guard,pepper_carry_defense",287987.5,-55.0,-1857.0,-32.0,24.0,-68.12,-68.12,96121.5,16485.5,79636.0,731,96185.0,16817.0,79368.0,708,95681.0,16299.0,79382.0,689,,,,,
105,TradervR1_lab_r13_04_p_entry_quality_p_carry_defense,TradervR1_42_O2_1,"pepper_entry_quality,pepper_carry_defense",287987.5,-55.0,-1857.0,-37.0,33.0,-70.59,-70.59,96092.5,16458.5,79634.0,726,96213.0,16849.0,79364.0,708,95682.0,16299.0,79383.0,690,,,,,
106,TradervR1_lab_r01_02_a_local_fair_blend,TradervR1_42_P1_1,ash_local_fair_blend,288064.0,21.5,-1780.5,-205.5,353.5,-78.705,-78.705,95924.0,16280.0,79644.0,779,96296.0,16933.0,79363.0,754,95844.0,16447.0,79397.0,737,,,,,
107,TradervR1_lab_r01_04_p_carry_defense,TradervR1_47,pepper_carry_defense,289833.5,1791.0,-11.0,521.0,227.0,1955.19,-105.2088,96650.5,17013.5,79637.0,830,96739.0,17371.0,79368.0,814,96444.0,17051.0,79393.0,789,-1861.8333,-9558.0,0.6667,-1861.8333,-9558.0
108,TradervR1_lab_r04_03_p_carry_defense_p_entry_quality_a_local_fair_blend,TradervR1_42_P1_1,"pepper_carry_defense,pepper_entry_quality,ash_local_fair_blend",287975.0,-67.5,-1869.5,-99.0,143.5,-113.63,-113.63,96174.0,16512.0,79662.0,686,96204.0,16895.0,79309.0,657,95597.0,16193.0,79404.0,652,,,,,
109,TradervR1_lab_r14_03_p_entry_quality_p_carry_defense,TradervR1_42_O2_1,"pepper_entry_quality,pepper_carry_defense",287952.5,-90.0,-1892.0,-61.0,59.0,-116.07,-116.07,96102.5,16458.5,79644.0,725,96156.0,16849.0,79307.0,707,95694.0,16299.0,79395.0,689,,,,,
110,TradervR1_lab_r04_04_a_quality_guard_a_attack_tuning,TradervR1_42_O2_1,"ash_quality_guard,ash_attack_tuning",287975.5,-67.0,-1869.0,-165.0,259.0,-145.47,-145.47,95964.5,16320.5,79644.0,791,96311.0,16943.0,79368.0,770,95700.0,16303.0,79397.0,760,,,,,
111,TradervR1_lab_r03_01_a_local_fair_blend,TradervR1_47,ash_local_fair_blend,289117.0,1074.5,-727.5,174.5,329.5,1109.215,-180.7672,96304.0,16660.0,79644.0,873,96613.0,17245.0,79368.0,862,96200.0,16803.0,79397.0,838,-979.1667,-6167.5,0.6667,-979.1667,-6167.5
112,TradervR1_lab_r11_05_a_quality_guard,TradervR1_39_4,ash_quality_guard,287979.5,-63.0,-1865.0,-242.0,421.0,-181.38,-181.38,95887.5,16243.5,79644.0,724,96396.0,17033.0,79363.0,713,95696.0,16299.0,79397.0,690,,,,,
113,TradervR1_lab_r14_02_a_quality_guard,TradervR1_34_1,ash_quality_guard,287863.5,-179.0,-1981.0,-76.0,44.0,-209.12,-209.12,96058.5,16414.5,79644.0,728,96185.0,16817.0,79368.0,708,95620.0,16223.0,79397.0,688,,,,,
114,TradervR1_lab_r15_03_a_attack_tuning_a_local_fair_blend,TradervR1_39_4,"ash_attack_tuning,ash_local_fair_blend",287909.5,-133.0,-1935.0,-170.0,260.0,-213.3,-213.3,95959.5,16315.5,79644.0,785,96307.0,16944.0,79363.0,767,95643.0,16246.0,79397.0,749,,,,,
115,TradervR1_lab_r15_06_a_local_fair_blend_p_carry_defense,TradervR1_42_P1_1,"ash_local_fair_blend,pepper_carry_defense",287916.0,-126.5,-1928.5,-190.5,257.5,-213.775,-213.775,95939.0,16303.0,79636.0,770,96214.0,16844.0,79370.0,740,95763.0,16373.0,79390.0,729,,,,,
116,TradervR1_lab_r16_01_p_entry_quality_a_quality_guard,TradervR1_42_P1_1,"pepper_entry_quality,ash_quality_guard",287856.5,-186.0,-1988.0,-78.0,46.0,-216.98,-216.98,96051.5,16414.5,79637.0,728,96185.0,16817.0,79368.0,708,95620.0,16223.0,79397.0,688,,,,,
117,TradervR1_lab_r14_05_p_entry_quality_a_quality_guard,TradervR1_lab_r13_01_p_carry_defense,"pepper_entry_quality,ash_quality_guard",287855.5,-187.0,-1989.0,-84.0,52.0,-220.56,-220.56,96058.5,16414.5,79644.0,728,96185.0,16817.0,79368.0,708,95612.0,16223.0,79389.0,687,,,,,
118,TradervR1_lab_r05_08_a_quality_guard_p_carry_defense,TradervR1_42_P1_1,"ash_quality_guard,pepper_carry_defense",287846.5,-196.0,-1998.0,-78.0,27.0,-225.46,-225.46,96078.5,16441.5,79637.0,730,96150.0,16817.0,79333.0,708,95618.0,16223.0,79395.0,687,,,,,
119,TradervR1_lab_r11_02_p_entry_quality_a_quality_guard,TradervR1_42_O2_1,"pepper_entry_quality,ash_quality_guard",287827.5,-215.0,-2017.0,-98.0,66.0,-254.58,-254.58,96031.5,16387.5,79644.0,723,96185.0,16817.0,79368.0,708,95611.0,16223.0,79388.0,688,,,,,
120,TradervR1_lab_r10_04_p_entry_quality,TradervR1_39_4,pepper_entry_quality,287845.5,-197.0,-1999.0,-153.0,153.0,-262.79,-262.79,95976.5,16332.5,79644.0,722,96173.0,16803.0,79370.0,707,95696.0,16299.0,79397.0,690,,,,,
121,TradervR1_lab_r08_01_p_carry_defense,TradervR1_39_4,pepper_carry_defense,287835.5,-207.0,-2009.0,-154.0,148.0,-272.74,-272.74,95975.5,16332.5,79643.0,723,96170.0,16803.0,79367.0,707,95690.0,16299.0,79391.0,690,,,,,
122,TradervR1_lab_r09_04_p_entry_quality,TradervR1_39_4,pepper_entry_quality,287831.5,-211.0,-2013.0,-153.0,146.0,-276.23,-276.23,95976.5,16332.5,79644.0,722,96166.0,16803.0,79363.0,706,95689.0,16299.0,79390.0,690,,,,,
123,TradervR1_lab_r15_01_p_carry_defense,TradervR1_39_4,pepper_carry_defense,287823.5,-219.0,-2021.0,-161.0,154.0,-287.67,-287.67,95968.5,16332.5,79636.0,723,96166.0,16803.0,79363.0,706,95689.0,16299.0,79390.0,690,,,,,
124,TradervR1_lab_r17_01_a_attack_tuning,TradervR1_39_4,ash_attack_tuning,287771.5,-271.0,-2073.0,-163.0,178.0,-342.29,-342.29,95966.5,16322.5,79644.0,648,96232.0,16869.0,79363.0,634,95573.0,16176.0,79397.0,616,,,,,
125,TradervR1_lab_r13_07_a_local_fair_blend,TradervR1_34_1,ash_local_fair_blend,288674.0,631.5,-1170.5,177.0,50.5,689.41,-364.8438,96357.0,16713.0,79644.0,669,96444.0,17076.0,79368.0,658,95873.0,16476.0,79397.0,632,-847.3333,-4607.25,0.6667,-847.3333,-4607.25
126,TradervR1_lab_r04_08_a_local_fair_blend_a_quality_guard,TradervR1_42_O2_1,"ash_local_fair_blend,ash_quality_guard",287770.5,-272.0,-2074.0,-270.0,373.0,-396.34,-396.34,95859.5,16215.5,79644.0,619,96320.0,16952.0,79368.0,625,95591.0,16194.0,79397.0,600,,,,,
127,TradervR1_lab_r14_07_a_local_fair_blend,TradervR1_42_P1_1,ash_local_fair_blend,287768.5,-274.0,-2076.0,-275.0,393.0,-401.69,-401.69,95854.5,16210.5,79644.0,735,96335.0,16972.0,79363.0,714,95579.0,16182.0,79397.0,690,,,,,
128,TradervR1_lab_r17_06_a_quality_guard,TradervR1_lab_r16_08_a_local_fair_blend_a_quality_guard,ash_quality_guard,289373.5,1331.0,-471.0,216.0,434.0,1371.88,-406.075,96345.5,16701.5,79644.0,888,96867.0,17499.0,79368.0,879,96161.0,16764.0,79397.0,846,-2078.75,-6616.25,0.5,-2078.75,-6616.25
129,TradervR1_lab_r07_07_a_quality_guard_p_entry_quality,TradervR1_39_4,"ash_quality_guard,pepper_entry_quality",287675.5,-367.0,-2169.0,-224.0,157.0,-457.96,-457.96,95905.5,16261.5,79644.0,720,96150.0,16787.0,79363.0,707,95620.0,16223.0,79397.0,688,,,,,
130,TradervR1_lab_r17_08_a_attack_tuning_p_entry_quality_p_carry_defense,TradervR1_34_1,"ash_attack_tuning,pepper_entry_quality,pepper_carry_defense",287631.0,-411.5,-2213.5,-164.5,58.5,-473.755,-473.755,95965.0,16321.0,79644.0,797,96076.0,16708.0,79368.0,767,95590.0,16193.0,79397.0,765,,,,,
131,TradervR1_lab_r09_03_a_quality_guard_p_carry_defense,TradervR1_39_4,"ash_quality_guard,pepper_carry_defense",287645.5,-397.0,-2199.0,-219.0,133.0,-484.29,-484.29,95910.5,16288.5,79622.0,723,96131.0,16787.0,79344.0,708,95604.0,16223.0,79381.0,688,,,,,
132,TradervR1_lab_r08_08_a_attack_tuning,TradervR1_42_P1_1,ash_attack_tuning,287550.0,-492.5,-2294.5,-313.5,259.5,-622.985,-622.985,95816.0,16172.0,79644.0,803,96163.0,16800.0,79363.0,778,95571.0,16174.0,79397.0,775,,,,,
133,TradervR1_lab_r16_03_a_attack_tuning,TradervR1_34_1,ash_attack_tuning,287450.5,-592.0,-2394.0,-244.0,112.0,-686.36,-686.36,95913.5,16269.5,79644.0,824,96085.0,16717.0,79368.0,797,95452.0,16055.0,79397.0,793,,,,,
134,TradervR1_lab_r12_08_a_quality_guard_a_local_fair_blend,TradervR1_47_2,"ash_quality_guard,ash_local_fair_blend",287485.0,-557.5,-2359.5,-371.5,369.5,-717.085,-717.085,95758.0,16114.0,79644.0,902,96215.0,16847.0,79368.0,889,95512.0,16115.0,79397.0,857,,,,,
135,TradervR1_lab_r09_05_a_local_fair_blend_p_carry_defense,TradervR1_39_4,"ash_local_fair_blend,pepper_carry_defense",287456.5,-586.0,-2388.0,-364.0,269.0,-734.92,-734.92,95765.5,16121.5,79644.0,703,96122.0,16759.0,79363.0,680,95569.0,16180.0,79389.0,662,,,,,
136,TradervR1_lab_r10_05_a_attack_tuning_p_carry_defense,TradervR1_39_4,"ash_attack_tuning,pepper_carry_defense",287463.5,-579.0,-2381.0,-381.0,290.0,-735.55,-735.55,95748.5,16105.5,79643.0,722,96110.0,16739.0,79371.0,709,95605.0,16215.0,79390.0,689,,,,,
137,TradervR1_lab_r03_07_p_entry_quality_a_attack_tuning,TradervR1_42_O2_1,"pepper_entry_quality,ash_attack_tuning",287372.0,-670.5,-2472.5,-294.5,160.5,-786.415,-786.415,95835.0,16191.0,79644.0,798,96083.0,16715.0,79368.0,784,95454.0,16072.0,79382.0,765,,,,,
138,TradervR1_lab_r09_02_a_quality_guard_a_local_fair_blend,TradervR1_34_1,"ash_quality_guard,ash_local_fair_blend",287424.0,-618.5,-2420.5,-408.5,343.5,-788.955,-788.955,95721.0,16077.0,79644.0,792,96152.0,16784.0,79368.0,762,95551.0,16154.0,79397.0,744,,,,,
139,TradervR1_lab_r14_01_a_quality_guard_a_local_fair_blend,TradervR1_34_1,"ash_quality_guard,ash_local_fair_blend",288360.0,317.5,-1484.5,9.0,270.0,299.05,-801.2555,96159.0,16515.0,79644.0,590,96496.0,17128.0,79368.0,590,95705.0,16308.0,79397.0,570,-878.75,-4667.0,0.6667,-878.75,-4667.0
140,TradervR1_lab_r02_07_a_local_fair_blend_p_entry_quality_a_quality_guard,TradervR1_47_2,"ash_local_fair_blend,pepper_entry_quality,ash_quality_guard",290129.0,2086.5,284.5,571.5,270.5,2264.885,-845.06,96701.0,17058.0,79643.0,734,97059.0,17691.0,79368.0,723,96369.0,16972.0,79397.0,701,-4125.5,-10426.75,0.0,-4125.5,-10426.75
141,TradervR1_lab_r13_06_a_quality_guard_a_attack_tuning,TradervR1_34_1,"ash_quality_guard,ash_attack_tuning",287302.5,-740.0,-2542.0,-291.0,87.0,-848.81,-848.81,95884.5,16240.5,79644.0,816,96013.0,16645.0,79368.0,794,95405.0,16008.0,79397.0,777,,,,,
142,TradervR1_lab_r09_08_a_local_fair_blend,TradervR1_42_O2_1,ash_local_fair_blend,287303.0,-739.5,-2541.5,-345.5,192.5,-875.825,-875.825,95784.0,16140.0,79644.0,770,96064.0,16696.0,79368.0,746,95455.0,16058.0,79397.0,731,,,,,
143,TradervR1_lab_r17_03_p_entry_quality_a_attack_tuning,TradervR1_42_P1_1,"pepper_entry_quality,ash_attack_tuning",287260.5,-782.0,-2584.0,-324.0,166.0,-908.68,-908.68,95829.5,16185.5,79644.0,822,96059.0,16696.0,79363.0,800,95372.0,15982.0,79390.0,794,,,,,
144,TradervR1_lab_r04_05_a_attack_tuning,TradervR1_42_O2_1,ash_attack_tuning,287079.5,-963.0,-2765.0,-338.0,41.0,-1084.58,-1084.58,95801.5,16157.5,79644.0,830,95879.0,16511.0,79368.0,799,95399.0,16002.0,79397.0,793,,,,,
145,TradervR1_lab_r10_03_a_attack_tuning,TradervR1_lab_r09_03_a_quality_guard_p_carry_defense,ash_attack_tuning,287128.0,-914.5,-2716.5,-417.5,337.5,-1087.625,-1087.625,95712.0,16090.0,79622.0,652,96137.0,16793.0,79344.0,643,95279.0,15898.0,79381.0,617,,,,,
146,TradervR1_lab_r06_07_a_local_fair_blend_p_entry_quality,TradervR1_42_P1_1,"ash_local_fair_blend,pepper_entry_quality",286980.0,-1062.5,-2864.5,-472.5,272.5,-1249.675,-1249.675,95657.0,16013.0,79644.0,770,96017.0,16652.0,79365.0,752,95306.0,15918.0,79388.0,721,,,,,
147,TradervR1_lab_r16_06_a_local_fair_blend,TradervR1_42_O2_1,ash_local_fair_blend,286532.0,-1510.5,-3312.5,-543.0,73.0,-1706.39,-1706.39,95632.0,15988.0,79644.0,808,95747.0,16379.0,79368.0,782,95153.0,15756.0,79397.0,762,,,,,
148,TradervR1_lab_r10_06_a_local_fair_blend_p_entry_quality,TradervR1_34_1,"ash_local_fair_blend,pepper_entry_quality",286477.5,-1565.0,-3367.0,-619.0,217.0,-1799.01,-1799.01,95510.5,15873.5,79637.0,813,95815.0,16447.0,79368.0,798,95152.0,15762.0,79390.0,779,,,,,
149,TradervR1_lab_r03_05_p_entry_quality_a_local_fair_blend,TradervR1_lab_r02_03_a_attack_tuning_a_quality_guard,"pepper_entry_quality,ash_local_fair_blend",286479.5,-1563.0,-3365.0,-731.0,324.0,-1844.77,-1844.77,95398.5,15761.5,79637.0,961,95810.0,16442.0,79368.0,930,95271.0,15874.0,79397.0,903,,,,,
150,TradervR1_lab_r09_01_a_quality_guard_p_carry_defense,TradervR1_42_P1_1,"ash_quality_guard,pepper_carry_defense",287884.5,-158.0,-1960.0,-83.0,53.0,-191.29,-1967.1055,96084.5,16441.5,79643.0,731,96187.0,16817.0,79370.0,708,95613.0,16223.0,79390.0,688,-1705.75,-6857.5,0.6667,-1705.75,-6857.5
151,TradervR1_lab_r14_04_a_local_fair_blend,TradervR1_42_P1_1,ash_local_fair_blend,288252.0,209.5,-1592.5,-28.5,148.5,187.645,-2123.47,96101.0,16457.0,79644.0,688,96335.0,16972.0,79363.0,666,95816.0,16419.0,79397.0,653,-2551.75,-8432.25,0.5,-2551.75,-8432.25
152,TradervR1_lab_r08_03_a_local_fair_blend_a_attack_tuning,TradervR1_34_1,"ash_local_fair_blend,ash_attack_tuning",285125.0,-2917.5,-4719.5,-1019.5,76.5,-3280.445,-3280.445,95110.0,15466.0,79644.0,909,95274.0,15906.0,79368.0,895,94741.0,15344.0,79397.0,874,,,,,
153,TradervR1_lab_r10_07_a_local_fair_blend,TradervR1_42_O2_1,ash_local_fair_blend,284449.0,-3593.5,-5395.5,-1355.5,287.5,-4090.925,-4090.925,94774.0,15130.0,79644.0,873,95149.0,15781.0,79368.0,863,94526.0,15129.0,79397.0,826,,,,,
