run_id,search_score,search_mean,search_std,search_official_p05_hat,search_official_p01_hat,positions
51679,280.5511298415781,197.91862928651895,740.803322129031,76.06732616035532,25.582005934792637,"{""AC"": -65, ""AC_35_P"": 50, ""AC_40_BP"": -30, ""AC_40_P"": -50, ""AC_45_KO"": -290, ""AC_45_P"": -20, ""AC_50_C"": 48, ""AC_50_CO"": -20, ""AC_50_C_2"": 44, ""AC_50_P"": -25, ""AC_50_P_2"": 46, ""AC_60_C"": 22}"
46074,280.2191738673563,183.41203698065064,629.6760604093504,79.83954180376722,36.92748053388022,"{""AC"": -60, ""AC_35_P"": 50, ""AC_40_BP"": -45, ""AC_40_P"": -45, ""AC_45_KO"": -280, ""AC_45_P"": -30, ""AC_50_C"": 38, ""AC_50_CO"": -18, ""AC_50_C_2"": 36, ""AC_50_P"": -20, ""AC_50_P_2"": 46, ""AC_60_C"": 28}"
27976,279.3918198972777,214.33247906837616,870.8526245947563,71.0899692578868,11.741863885486415,"{""AC"": -70, ""AC_35_P"": 49, ""AC_40_BP"": -50, ""AC_40_P"": -20, ""AC_45_KO"": -290, ""AC_45_P"": -50, ""AC_50_C"": 47, ""AC_50_CO"": -16, ""AC_50_C_2"": 46, ""AC_50_P"": -5, ""AC_50_P_2"": 50, ""AC_60_C"": 24}"
43652,278.9668024334713,176.5587735478289,580.2542574691375,81.11544155261451,41.571447721181464,"{""AC"": -65, ""AC_35_P"": 32, ""AC_40_BP"": -50, ""AC_40_P"": -50, ""AC_45_KO"": -270, ""AC_45_P"": -15, ""AC_50_C"": 36, ""AC_50_CO"": -18, ""AC_50_C_2"": 38, ""AC_50_P"": -25, ""AC_50_P_2"": 40, ""AC_60_C"": 32}"
40723,278.51136010018314,167.67814540172097,512.9330068526298,83.30817373125375,48.35208440002185,"{""AC"": -70, ""AC_35_P"": 50, ""AC_40_BP"": -25, ""AC_40_P"": -50, ""AC_45_KO"": -290, ""AC_45_P"": -50, ""AC_50_C"": 35, ""AC_50_CO"": -16, ""AC_50_C_2"": 34, ""AC_50_P"": -15, ""AC_50_P_2"": 44, ""AC_60_C"": 35}"
24098,277.9140759356746,197.6588421295887,746.2040121691134,74.91920454337799,24.065830398552368,"{""AC"": -60, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_40_P"": -20, ""AC_45_KO"": -290, ""AC_45_P"": -50, ""AC_50_C"": 48, ""AC_50_CO"": -20, ""AC_50_C_2"": 40, ""AC_50_P"": -20, ""AC_50_P_2"": 48, ""AC_60_C"": 20}"
36496,275.7926865150667,180.7670516469816,621.6782181696659,78.51008445167128,36.14307152933162,"{""AC"": -65, ""AC_35_P"": 48, ""AC_40_BP"": -50, ""AC_40_P"": -45, ""AC_45_KO"": -260, ""AC_45_P"": -15, ""AC_50_C"": 36, ""AC_50_CO"": -16, ""AC_50_C_2"": 42, ""AC_50_P"": -25, ""AC_50_P_2"": 38, ""AC_60_C"": 26}"
43269,275.72194109441773,181.58034948008057,628.1594602429044,78.25731283163852,35.44860699060829,"{""AC"": -70, ""AC_35_P"": 42, ""AC_40_BP"": -50, ""AC_40_P"": -50, ""AC_45_KO"": -260, ""AC_45_P"": -30, ""AC_50_C"": 41, ""AC_50_CO"": -20, ""AC_50_C_2"": 34, ""AC_50_P"": -5, ""AC_50_P_2"": 46, ""AC_60_C"": 37}"
24636,275.61428335497686,208.50652902783733,836.4597397170184,70.9211453605951,13.91689530669323,"{""AC"": -65, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_40_P"": -50, ""AC_45_KO"": -240, ""AC_45_P"": -30, ""AC_50_C"": 46, ""AC_50_CO"": -16, ""AC_50_C_2"": 46, ""AC_50_P_2"": 46, ""AC_60_C"": 22}"
53290,275.3127746317668,208.30701593458298,835.7654894086025,70.83582628112178,13.878888986342465,"{""AC"": -60, ""AC_35_P"": 48, ""AC_40_BP"": -35, ""AC_40_P"": -40, ""AC_45_KO"": -250, ""AC_45_P"": -30, ""AC_50_C"": 36, ""AC_50_CO"": -14, ""AC_50_C_2"": 46, ""AC_50_P"": -10, ""AC_50_P_2"": 48, ""AC_60_C"": 25}"
